feature,version,description,verdict,criterion,base_rf_reg,base_lgb_reg,base_ridge,base_rf_clf,base_xgb_clf,ext_rf_reg,ext_lgb_reg,ext_ridge,ext_rf_clf,ext_xgb_clf,delta_rf_reg,delta_lgb_reg,delta_ridge,delta_rf_clf,delta_xgb_clf,delta_avg_reg,delta_avg_clf,delta_avg_all
drv_pts_per_race,v4.09,"drv_champ_pts / max(race_num-1, 1) — pts rate this season",DISCARD,all_5_models,12.045454545454545,14.272727272727273,10.272727272727273,12.727272727272727,9.045454545454545,13.590909090909092,8.863636363636363,10.636363636363637,11.636363636363637,11.545454545454545,1.5454545454545467,-5.40909090909091,0.3636363636363633,-1.09090909090909,2.5,-1.9318181818181817,0.704545454545455,-0.418181818181818
