feature,version,description,verdict,criterion,base_rf_reg,base_lgb_reg,base_ridge,base_rf_clf,base_xgb_clf,ext_rf_reg,ext_lgb_reg,ext_ridge,ext_rf_clf,ext_xgb_clf,delta_rf_reg,delta_lgb_reg,delta_ridge,delta_rf_clf,delta_xgb_clf,delta_avg_reg,delta_avg_clf,delta_avg_all
sc_x_overtaking,v4.07,circ_sc_rate × overtaking_difficulty interaction,DISCARD,all_5_models,12.045454545454545,14.272727272727273,10.272727272727273,12.727272727272727,9.045454545454545,11.863636363636363,9.727272727272727,10.5,12.454545454545455,10.727272727272727,-0.18181818181818166,-4.545454545454547,0.22727272727272663,-0.2727272727272716,1.6818181818181817,-2.363636363636364,0.704545454545455,-0.6181818181818184
