feature,version,description,verdict,criterion,base_rf_reg,base_lgb_reg,base_ridge,base_rf_clf,base_xgb_clf,ext_rf_reg,ext_lgb_reg,ext_ridge,ext_rf_clf,ext_xgb_clf,delta_rf_reg,delta_lgb_reg,delta_ridge,delta_rf_clf,delta_xgb_clf,delta_avg_reg,delta_avg_clf,delta_avg_all
circ_sc_rate,v3.95,Avg SC deployments per race at circuit (last 5 yrs),DISCARD,all_5_models,13.0,10.318181818181818,10.0,10.090909090909092,10.727272727272727,11.090909090909092,10.772727272727273,10.5,8.681818181818182,9.454545454545455,-1.9090909090909083,0.45454545454545503,0.5,-1.40909090909091,-1.2727272727272716,-0.7272727272727266,-1.3409090909090908,-0.727272727272727
