lgb_reg,lgbm_ranker,rf_clf,rf_reg,ridge,xgb_clf,xgb_ranker,xgb_reg
6.956263358546648e-17,1.0,3.5842300796827957e-28,7.26878913058441e-53,5.516020545003242e-60,6.829433645096299e-41,4.759582626376749e-56,4.665447226492613e-59
3.152182858796698e-16,1.6748781623425204e-19,0.9999999999999993,1.3907111144221194e-17,3.137829702822081e-16,6.564131597716876e-30,2.9545681008124266e-17,2.1121103967638995e-20
2.425987758659276e-69,2.614984083827241e-74,1.0,2.87612904635872e-185,5.443352458559129e-91,2.1406354500462503e-80,2.036087739489951e-17,7.330894224941197e-79
6.370007250177366e-56,2.5703527155639196e-38,2.7059655828543235e-203,1.895309941404311e-43,5.439666426487679e-39,1.1990509242502983e-46,1.0,6.766000824244039e-18
6.21325965877079e-100,1.0,1.0269047457271725e-87,1.100108878100612e-18,5.914573648928713e-91,8.861193061127476e-21,5.68557393334249e-99,2.476267430443279e-110
0.0,1.0,3.4372855399189834e-50,2.640236126212828e-18,1.5700867864018276e-84,1.3097910631041818e-44,9.786556553259116e-45,1.3850713982355222e-30
2.673236531199578e-43,1.976020458941709e-40,0.9999999999999996,8.79758485272923e-31,4.0024937083563933e-16,1.2414423912076571e-28,1.721032308239481e-30,2.8231028015405626e-31
0.0,3.4325765415202306e-17,5.518397330247633e-18,4.604869436476323e-112,9.291285734095728e-102,1.0,5.426057936783716e-73,1.0770865580918646e-89
1.0798453239813592e-25,3.689466079653614e-20,1.0,1.4559201607415955e-20,7.660226457283751e-22,2.998834295567556e-20,1.7830252411487692e-20,3.7790038471765236e-21
6.58852524255835e-19,1.6816678110291357e-17,1.835350242540457e-17,1.6347385656222793e-17,2.3916703773594774e-16,0.9999999999999998,5.511875245065266e-19,6.48728219461427e-23
1.096713100947477e-25,0.9999999999999998,4.2806106632047527e-23,4.0878066332695207e-20,2.4644172781992784e-50,2.6086692814671014e-16,3.397656510750364e-19,7.766234783422354e-54
1.908924407949801e-36,6.949340864679974e-158,5.32919295043263e-15,1.2347036213225268e-27,1.300052162574776e-20,7.418064308314339e-19,0.9999999999999947,1.5510067525922772e-29
0.0,1.3794236318411645e-18,1.5303586045183574e-225,4.441477490250072e-112,0.0,1.0,2.09904e-319,3.14386032167489e-19
9.424540247853096e-17,5.925038716229615e-24,1.0,3.101765460263225e-42,3.3040636087143026e-34,5.873826982883738e-17,5.6835204854455985e-21,7.747445490425656e-21
9.296827960818771e-213,1.0,4.275307686529082e-53,1.580683697787637e-17,1.326421918854858e-34,8.065535166090112e-34,3.7450344569882863e-34,9.291099251610913e-105
8.353662690820913e-43,2.0689465138518187e-36,0.9999999999999996,1.8203609034622613e-35,6.568560933937535e-39,3.6538264427926145e-30,3.762455237970031e-16,3.5192199393053355e-36
3.104592514478163e-17,1.8019993971594975e-17,1.0,7.120424011417857e-20,2.5420714717744428e-20,3.7691172538793924e-17,4.8921843027288835e-20,2.6994013327708983e-24
2.416282277830646e-24,3.086849435861309e-19,2.9756459305264954e-18,1.6744574698369242e-19,4.6123822485284244e-24,0.9999999999999998,2.1903556741620457e-16,3.5735893942190387e-22
4.683006566338944e-24,1.4041325261947747e-30,9.660994939431355e-24,7.526550494223064e-37,3.7265484745110967e-32,1.0,5.3748528314020354e-18,2.5535825102678746e-32
1.305140189580418e-87,3.6616034170719084e-19,2.3213972472858695e-70,1.7465297748427878e-70,1.2581805906327843e-67,1.0,2.781759229071434e-62,3.410299218012782e-72
2.360652508760567e-17,2.8014474024150306e-23,1.0,9.197122951157793e-90,4.2781912666126935e-48,8.134016265281546e-29,5.535958495980782e-72,3.141447531257429e-70
3.6144635773645017e-22,6.139844349157855e-17,1.0,1.4891379560551812e-122,1.034472622785707e-94,3.861818229271109e-171,1.1207457413179972e-17,1.392808860994684e-24
1.497741446176182e-16,2.984397433787171e-42,0.9999999999999998,6.658747602278371e-107,3.889093852839642e-22,4.96443845066459e-19,8.436795793088457e-23,1.4620397320947315e-31
4.892170039999703e-50,6.259123169316321e-19,9.185928463117711e-19,5.6394485524919725e-36,6.654600250221342e-16,0.9999999999999993,5.156471871875751e-23,2.296587628781406e-90
0.0,0.0,1.0,0.0,0.0,0.0,1.1176305249615705e-191,4.958848712312856e-18
4.175323458788385e-27,8.315904625604594e-85,1.3557071395752684e-39,6.244811854327991e-84,2.573145376373887e-77,0.9999999999999993,1.8000167122101445e-37,7.760655620757231e-16
3.63299570129216e-21,1.6016278739016338e-18,4.72295645092741e-22,4.483826351834377e-44,2.106772676527276e-15,0.999999999999998,1.7440032185918708e-22,5.103807299647492e-28
1.9785591173591406e-69,4.1473152831297385e-69,1.0,5.204061493653183e-76,8.732770833299993e-57,7.39447848613873e-73,2.993215724715793e-19,8.160900930415123e-68
7.82375158331983e-19,1.2438710754470921e-48,1.0,6.995879327586433e-182,1.2233723425233066e-18,1.1121186763711995e-45,8.690129885308511e-46,6.146393187699004e-54
1.5124161456815493e-16,0.9999999999999998,2.0064323764609583e-93,0.0,4.270119311670779e-203,3.288089028380244e-30,1.3664189160244265e-21,0.0
1.874463774792666e-68,1.6691577131016695e-118,0.9999999999999996,1.845008859305293e-189,4.0407646145653015e-22,4.355944008611877e-24,4.000970860722913e-16,8.590443551139647e-43
2.1211253371390355e-19,1.8159217912893095e-19,4.0180757299545946e-18,1.584422351565615e-17,7.971574720735341e-60,8.074542872464727e-18,1.0,1.5733638267980352e-24
2.1525465300181537e-111,3.2307437434074743e-18,1.0,6.529926914493295e-26,4.557510805399124e-17,1.2842222633330839e-20,1.181300156089629e-25,2.774832585920294e-23
1.4176431370900983e-23,4.805508987448231e-16,0.9999999999999996,1.0817573827478829e-23,8.520075901793916e-25,4.2829037420537654e-18,1.608167390977619e-32,4.3353129644886186e-26
9.51961778679727e-271,1.570679280935577e-33,9.942611117196638e-17,5.932080684944227e-69,5.437442780688969e-147,1.464963075738302e-32,1.0,0.0
2.3222476529455654e-43,9.2883888291801e-43,2.116527414136354e-104,0.0,6.325096156626979e-102,2.832725093847234e-52,1.0,9.32187490776504e-21
1.2005135436270638e-235,5.195343120135766e-16,0.9999999999999996,1.3746516467406956e-63,8.419784496841617e-22,2.6592633350751008e-17,3.0141855451095285e-30,7.765199882280953e-37
8.330880807237513e-246,3.392082365476131e-263,1.0,3.1153e-319,5.539896254556633e-279,1.8255450721695368e-19,5.382244265136333e-271,6.107e-321
8.225852196258154e-68,3.042239805198286e-59,1.0058385054084101e-47,2.3324930740835557e-20,8.737298769576671e-48,1.0,1.895258947605628e-75,8.798477388967287e-34
1.2194706268727607e-53,6.085525006339713e-19,1.0,2.701903922631624e-19,6.323350270303686e-19,2.3964164383768057e-17,1.5890952297235006e-20,6.473749255272293e-20
8.643690352154283e-57,1.0,4.8965367687893053e-17,3.421481492403723e-53,3.200743104261137e-23,2.759685580691048e-23,5.929176463139692e-18,5.933012394355396e-36
5.75016313324147e-18,8.157424326838113e-35,1.0,8.778463431911376e-159,4.315955599765647e-117,1.3452171820423089e-43,3.158687705521727e-20,2.897982861901286e-18
5.0657899590843e-41,2.3703036250939925e-48,1.0,0.0,5.913911142844774e-34,3.4499417568994505e-163,3.7447167476356386e-36,7.272997031752978e-19
2.09356012408333e-52,2.9621002949771203e-16,1.0920415488277108e-26,3.555773827370788e-197,4.974211138594277e-15,0.9999999999999949,5.3721043676716356e-39,2.8334696269247625e-37
5.644608852593213e-139,1.0,1.2904384903126454e-93,0.0,9.191771251590697e-20,4.643234973301193e-100,4.256504445227951e-69,2.6912028368712486e-123
1.6990170715610974e-23,3.64236690882629e-20,1.0,1.8527948371486647e-20,9.130074980504779e-19,1.7061747280166316e-17,4.608059195575512e-20,1.605938219172445e-18
2.0648719944174352e-25,2.909452145376744e-17,3.3584934774912054e-25,5.806946866090411e-41,8.368861398986264e-81,1.0,9.73779118310825e-52,6.182384698246928e-114
0.0,0.0,1.0,0.0,5.090396538109991e-37,1.1893431703852713e-80,3.5341096666788464e-17,0.0
6.183390658058213e-62,1.6799527919870554e-16,2.7036283237124185e-51,3.001417177903876e-83,2.2906685147327626e-62,0.9999999999999998,7.469046830985384e-42,2.1704611651980072e-73
1.273499001677123e-23,0.9999999999999996,4.846363800627796e-17,3.7948638885995244e-30,2.343478778614729e-16,1.3797616052297e-21,2.7818066830625706e-16,9.581999256565424e-40
3.204557634744148e-16,1.6239208884313342e-261,0.9999999999999998,9.452794926720788e-133,1.2910632410562323e-192,4.6326253255599785e-26,5.410052228710379e-145,6.431822436472734e-240
4.882398423016745e-20,2.5787409104715553e-18,1.5313557460994877e-18,5.789517895634981e-38,3.1729680871563525e-18,1.2693911139796712e-16,0.9999999999999998,5.655420334447957e-20
6.44437926404321e-38,0.9999999999999976,2.5331688394627663e-15,9.197517990573315e-73,1.1503062990824865e-39,3.0200485121940942e-37,8.394902741476696e-40,5.685976902919477e-42
1.40815422348008e-17,7.394953302329532e-31,8.30000339566173e-21,1.2182092349277255e-89,1.665889763802794e-28,1.0,1.512060020051392e-17,1.913912453613352e-74
1.9581821369819245e-18,1.187556189423732e-27,0.9999999999999998,9.882485052142908e-20,7.429999087482814e-24,5.3990563672945454e-17,8.633718940552043e-22,1.2761532639454458e-16
2.8513034588885232e-27,8.700707379572907e-26,1.0856247972891577e-19,4.1595060370897807e-44,7.676524072387248e-93,6.508011280150973e-31,1.0,1.4005318984991826e-33
0.0,0.0,0.9999999999999991,4.512543113959319e-76,1.7045487939352532e-63,9.981371389086105e-16,6.521515910190831e-96,0.0
1.809003240240318e-54,3.3021253847755696e-16,4.7437466776667775e-23,5.1466743172366143e-172,5.726622614833012e-33,0.9999999999999998,2.743732790228834e-39,2.786906951591563e-21
5.298466688923744e-17,6.858119735909167e-18,1.0,1.685128655031319e-17,7.467437729790879e-25,3.7913789046170675e-22,5.930029583976914e-17,2.498948348509055e-19
4.282958858508739e-155,0.0,1.0,1.6216250401147993e-19,0.0,1.6590846383927793e-29,0.0,8.546087948211585e-35
2.9394462434470046e-94,1.0449817947357129e-109,2.82023799983237e-16,7.220646808887169e-175,1.4088012970401733e-123,0.9999999999999998,4.391787359738245e-116,6.778618669244971e-115
2.9555727797005663e-75,1.1080191590956392e-160,1.0570540973520487e-16,1.817317701807882e-43,2.254910488439598e-45,1.0,9.134826465556112e-126,5.651977753668871e-29
3.483496222258158e-26,9.257516397843777e-21,0.9999999999999998,2.0414755198820548e-22,8.284250356070807e-19,2.23920475331791e-25,1.2441515170868465e-16,1.716594896540625e-21
1.3247290655200485e-20,8.643968369223162e-19,5.2560842086562735e-20,1.0977409519895437e-23,1.4390049526742509e-18,2.670873931360531e-26,1.0,2.3014040024366594e-22
0.0,1.0,0.0,0.0,0.0,1.019381669351006e-16,0.0,0.0
2.1459099242131955e-88,4.5008582403861466e-17,1.0,1.0402296711381479e-118,2.691122049855929e-106,3.0473703918879095e-87,2.7748477704983237e-108,3.57549592554382e-89
5.934775536007322e-19,1.510769961986433e-16,3.4754743947971653e-19,4.795147156650428e-49,6.708589790232446e-26,6.665459160065371e-18,0.9999999999999998,3.026127376718347e-23
3.0607615146344576e-19,2.1122382308333686e-18,1.0,2.814855363941751e-22,7.377608567580898e-18,2.8559569749707884e-52,5.213305432104767e-21,1.2045331148950267e-19
3.293619878091031e-17,1.0,2.135596895295615e-20,1.3458728048193463e-20,1.6291060306721085e-21,1.091896575076365e-21,1.6781525903090785e-17,6.207712107436218e-18
1.9698326477949853e-20,7.477548423886913e-21,1.0,5.592659362790314e-21,9.56862084423133e-21,1.908521674413945e-21,3.3182908853727406e-21,7.600443665584679e-21
5.410655319006606e-30,2.6019434863728517e-19,1.4598976029042035e-26,2.9892839807048876e-36,2.2955849429709842e-37,1.0,1.249822513187759e-45,5.360693783198293e-32
1.8630821910318174e-32,4.0728059701439335e-17,4.9721951515417065e-23,2.3492657410952266e-40,2.18303897626748e-28,1.0,2.407834428079153e-74,0.0
6.188485340241575e-60,5.744860420798566e-20,1.5088407647307982e-15,3.3424191356532976e-176,2.880317132770762e-26,0.9999999999999984,6.364384522206017e-40,1.088775553302913e-23
4.153517945042524e-18,1.0,3.1355467583188444e-35,4.062782632261362e-35,4.439082166829618e-35,7.97019973978139e-57,3.1849653083884624e-34,1.4743558093540193e-46
1.0095509081672275e-29,2.856399057739759e-20,2.4382700428795043e-20,9.736996848481588e-20,0.9999999999999998,2.258834249711217e-28,1.648052301857229e-16,6.942869772958997e-26
7.401582379196059e-17,3.0194644065577483e-18,3.4956660180090944e-16,7.5601718784852e-20,8.142351260921847e-17,0.9999999999999996,5.886072031533528e-19,2.522110453526398e-31
1.1853303688477152e-102,1.161285985432493e-14,7.715401183391978e-19,0.0,3.0658248657447354e-97,1.185368186455071e-52,0.9999999999999885,3.7077361156599115e-187
1.8313908527667985e-40,1.398479467966109e-20,1.0,8.977217213416197e-41,2.128782960809889e-39,7.121420205995758e-36,2.2905759591192833e-23,2.467574087406649e-42
7.127680557779034e-21,2.8311182240889577e-25,7.601736477118132e-25,5.390371982066864e-27,1.680998104339592e-27,9.551999119215291e-16,0.9999999999999991,1.1288852328098569e-135
2.1519091640094522e-24,7.277990061635921e-40,0.0,3.062350315709611e-121,1.6953056516787168e-19,7.032008332901476e-21,1.0,2.118850546984948e-241
2.2217929587418239e-32,5.164945840041918e-16,0.9999999999999996,0.0,1.2604306450316048e-247,1.1506826249127444e-58,6.522862664359124e-17,0.0
3.73333994935164e-17,6.519969202613274e-29,1.0,2.012111405352066e-32,3.5675346804566103e-37,2.1016982385715004e-32,3.7940117008230734e-34,7.367940436662367e-30
5.546098004992752e-52,1.3192759133473272e-50,1.0,2.831904905610905e-51,1.3522922156781446e-44,1.0237807387098137e-16,1.5162586198843772e-53,3.019847348728219e-47
6.218128878581087e-30,7.034966670623022e-19,2.7179511623285717e-23,4.199332257266383e-24,6.675232036069458e-27,1.0,2.2628105172691316e-23,5.46015450221032e-24
4.8282570167226807e-17,4.17763099808601e-16,5.090799157985408e-27,6.112237446137273e-82,7.126489697468805e-45,1.8323286736940586e-41,0.9999999999999996,5.447479462694505e-55
1.658758552150265e-22,6.70028002118129e-20,1.0,1.8728852955901953e-24,7.639814842426131e-23,8.271644523845612e-25,4.231752597886768e-23,1.7895566284934165e-22
1.015016611402984e-28,9.357184918669725e-19,1.0,0.0,7.254493590200178e-76,2.79673386196696e-66,1.090853915346677e-46,2.4838316000388548e-241
2.6887151349210267e-20,4.4270428263440295e-25,1.0,2.5296596005054295e-21,1.3144494563576907e-41,2.9999118478665635e-19,1.1238580918284788e-24,9.782551901315248e-42
1.0493165735146686e-30,5.006381626260218e-18,1.0,6.798499947787443e-23,7.284255227405174e-26,8.440104023718295e-24,5.823602424515767e-24,5.6505088360212606e-24
0.0,1.3972039269051758e-29,6.418580369943268e-17,4.2292795590390313e-224,1.2303843066824693e-281,5.1896911731758795e-77,1.962093142706254e-53,1.0
2.0831325851846935e-29,1.1082870368425955e-27,6.125711144224721e-30,1.0494820789735256e-31,2.200759370689486e-31,1.0,9.335030315848266e-20,4.68238321451346e-42
3.4299166985807634e-19,1.8287999614575466e-23,1.0,1.6443333807702645e-27,1.2004447706733734e-24,2.0141805419152844e-20,1.9442667509394575e-19,1.0600765312371287e-22
0.0,1.0,1.7783861715334546e-31,5.657472728383366e-112,3.452499343949012e-20,1.3567735114602244e-147,6.376618247043573e-88,3.4203997659555716e-18
6.618981750381343e-17,2.1742025476573838e-16,0.9999999999999993,1.8946324362485255e-22,1.2699168794345973e-17,9.968251034088562e-17,3.1313993497776517e-16,3.4321414183954543e-19
6.582644677572664e-21,1.934519625766354e-21,5.0920800727343856e-20,1.5726855645069833e-20,9.72258340896675e-21,0.9999999999999998,2.6141914885884917e-16,3.427756725533035e-24
1.3221011711791532e-17,2.6883609125924545e-15,6.18384914325343e-17,4.194256784876822e-22,1.4905024891595776e-24,0.9999999999999958,1.6279852550278258e-15,3.683238917991632e-17
1.8633346611139856e-21,9.440920055772942e-18,1.0,4.088023647367488e-22,4.252793691343378e-24,6.135278847573682e-19,2.4160911232701616e-30,6.464191199928653e-26
5.350471264880295e-18,1.0429174800536864e-20,6.139319035779637e-18,5.679213464427831e-23,1.9533822911713485e-17,7.405317375411889e-17,1.0,1.3443699935218185e-18
3.6428096947976216e-16,8.071251035826606e-16,1.7305856486569454e-15,5.2942162507698434e-17,2.2328284875859317e-15,7.035359197864624e-16,0.999999999999994,2.8404842441600404e-16
1.3198779137698429e-21,6.335255222965973e-33,1.0,4.037470959399613e-19,2.4217223954301444e-27,2.3198473753919468e-17,4.4804250135478444e-26,1.6907767691961876e-47
1.621142245012874e-20,2.4206481014923935e-56,1.0,4.678928624639723e-19,1.813170618165085e-26,1.0163095610118519e-20,4.80019830740808e-21,3.3290566297488637e-20
4.3023669859139353e-45,0.9999999999999998,6.917180489282143e-36,8.467260085642909e-41,2.1457254274713337e-16,7.389563755806687e-42,3.3229522136067412e-43,1.2972375327206298e-41
5.433916515245871e-51,9.567101497338657e-38,0.9999999999999973,2.111150844583107e-56,3.569021633217575e-53,2.6694556459501977e-15,5.280991632697244e-39,8.036668584507792e-49
0.0,0.0,4.913586338575207e-160,0.0,6.935484620576533e-18,1.0,6.152966055100599e-133,2.52208834207643e-276
4.794185830871934e-118,6.571385570216868e-69,2.7771135820372898e-18,1.1508655150080192e-115,1.543798075596552e-25,1.0,5.9286537451347685e-64,2.626322388163894e-50
0.0,3.373197795827981e-15,0.9999999999999967,0.0,0.0,1.757496119528922e-24,0.0,0.0
1.7055169176429488e-26,1.3257795792833676e-62,1.0432638265282439e-17,3.431531830432775e-98,1.453232926090762e-21,1.2240389156868227e-21,1.0,3.9589426586370856e-26
1.6819739680590964e-25,4.722833791432357e-19,1.7638205894391559e-22,1.1949500839154385e-33,7.592576355041881e-27,1.0,9.632155649790208e-31,2.2594559232110836e-21
1.483680365120235e-26,0.9999999999999996,1.0668606145142717e-25,1.260426363152025e-47,8.379271062113932e-36,3.3472628109127985e-16,2.3462359297294767e-28,7.353452502781958e-38
3.168259507434542e-76,1.0,2.9028905470240492e-30,3.8299632e-316,0.0,4.642138444324392e-30,4.158729880138186e-61,4.1023260175739417e-19
0.0,0.0,9.826013203573134e-16,0.0,2.7033077428627403e-145,0.9999999999999991,0.0,0.0
1.1972193335588885e-32,3.879670419120911e-20,1.1706982819825498e-20,9.146103281954117e-21,2.719764625858312e-22,9.494337743915226e-20,1.0,1.127024057855297e-23
8.16290047523479e-214,0.0,0.9999999999999996,0.0,7.588e-320,4.205883283462916e-16,9.027655248411985e-239,1.4967641423160099e-264
2.4188824245071146e-31,9.761401933057685e-19,1.0,3.075463478383434e-26,1.1766933130691325e-26,1.4981112203780767e-22,1.821412341572853e-23,5.942053641852395e-23
7.746313299622565e-20,3.13033061345211e-63,0.9999999999999996,1.3917876806441827e-31,1.6856642900586774e-76,1.831581717807806e-29,5.529320588567982e-16,5.619675276915842e-66
6.14763236006055e-46,4.2210481479571464e-20,3.3537587029091953e-22,1.818531902703963e-41,3.0253450144284054e-18,6.672932257306462e-25,1.0,1.5495125248358815e-60
5.161985444774376e-30,3.78167920320301e-17,1.0,7.013663182617482e-40,8.99903234727301e-45,9.443533184442054e-24,6.048945229148587e-36,2.2954912017998033e-40
2.0360867645098552e-143,3.3173463404894665e-172,1.0,9.72798650951436e-233,4.199895778371226e-182,3.985191843517885e-18,3.490621531127566e-18,0.0
1.3076062192420688e-17,1.276979303604815e-17,4.3523958223863764e-17,2.83303130398943e-20,5.724728407046348e-17,1.0,2.4088162111502458e-17,2.082405620648777e-21
1.2279020896523484e-31,1.0,2.9234641265055107e-30,5.958117807681065e-28,2.186263009682371e-42,7.116376098316218e-31,1.781273895813427e-17,4.653619217708939e-115
7.890536288186788e-49,9.980509854350528e-20,1.0,1.3161357011895502e-199,2.218571225990631e-34,6.187526270881244e-31,3.939496413405523e-42,1.781681589804061e-52
9.790996569395221e-100,1.1825120254238532e-18,1.0,2.900059982801515e-234,2.43271811384752e-66,1.4872152487055536e-68,1.0293876521691405e-99,1.9541233483254265e-90
1.654512527802171e-36,7.468578694786611e-17,1.0,2.7241552252057716e-30,3.894790766644689e-27,6.1814510065645e-26,7.627742562055152e-26,1.0821526167587073e-26
5.496021427926764e-26,6.580711623931009e-32,8.398446468171214e-19,3.647923925924014e-30,4.591622236325328e-23,5.004781895036317e-24,1.0,5.2718137442152185e-23
7.071680556793172e-21,1.681953802913159e-21,1.0,3.0380953724417715e-42,7.33688529621545e-20,1.0115918966268236e-20,4.417813970732185e-22,5.580550187383489e-64
0.0,1.2451456194522256e-170,1.0,6.355542208925078e-69,1.0404210839329496e-206,3.9197668093730437e-53,1.812831449727044e-17,0.0
4.303896818299563e-28,1.725130374527845e-19,5.295438140033912e-19,2.1340812898419066e-17,3.5580227487402814e-28,1.29408353398933e-18,1.0,1.3235406315175639e-19
6.154632874789092e-23,4.6925892408640245e-20,1.0,1.7293036827664754e-20,4.9065055363964215e-21,1.1984299044093408e-20,2.4946894534357958e-21,6.90811395121006e-21
3.145759964266272e-26,1.0,1.9092728759539434e-18,4.153789174148786e-20,1.222641414608082e-18,2.1151941537410323e-19,7.583587192993255e-19,2.644946618102553e-17
2.160389446160245e-22,4.597635770279467e-16,0.9999999999999996,5.795217993518828e-159,2.3112360977389947e-18,1.6641319756396145e-29,9.677722320380014e-23,3.3091950418013696e-37
4.3374186098454414e-20,2.214418236474625e-20,8.022098134430709e-18,1.3556552854883306e-19,6.877790765804464e-23,1.0,7.815875434643026e-21,1.1569273760836925e-19
4.583653132507475e-18,7.258387236720743e-19,5.436127625033725e-56,5.527130012208972e-80,6.121331046291223e-101,1.0,7.339502936845488e-50,1.7315225133671205e-152
2.8767666342678767e-33,1.9332863283128177e-260,0.9999999999999976,1.740552852322302e-162,1.2173799465461781e-72,2.5448170271093667e-15,1.3303992664360994e-71,3.199698982148159e-69
1.5433187599346402e-21,7.479455244127185e-20,1.9212042540916796e-21,3.427276778691123e-22,2.959089321568272e-25,1.3313415136140413e-22,1.0,4.305304181181403e-19
3.57973653125155e-24,0.9999999999999996,5.136957412364541e-16,3.161341300109073e-61,1.3763427062389225e-41,8.723312300721229e-21,1.6318593652652373e-25,3.7103094898421394e-22
1.899044979965095e-25,7.939002074148971e-22,1.0,1.9189346120736267e-26,9.493358975389874e-112,1.8778560366685055e-27,1.811341599307847e-27,1.3437928637078669e-18
7.491153540477744e-45,4.381201101642751e-18,4.071767661774696e-20,7.159180218558886e-26,7.203017417724465e-33,1.0,1.1031421035418176e-19,1.4765561766441694e-22
9.025761029978083e-19,2.0794877829108635e-18,3.313340419511632e-20,3.475915383638181e-23,6.869525773370907e-26,1.0,8.667848360338211e-18,2.9185888625312293e-18
3.8179594413742086e-114,3.947443632070475e-42,6.104418790267741e-15,9.620631981614833e-181,2.919314685701696e-42,0.999999999999994,1.2547503762400208e-43,5.932481841994484e-45
0.0,2.325142094454655e-47,0.999999999999998,1.3523229751911249e-303,1.4472302006543804e-16,1.8955230192725956e-15,2.0757777424180711e-162,7.409366584086561e-162
3.0130599643991123e-232,1.0,8.926834512818376e-37,2.2096691890565873e-38,2.6759998776942475e-29,9.087874918958076e-19,2.907207790844962e-28,4.84727622326491e-47
4.4764946879638674e-32,4.817951357328051e-19,2.5191156610019097e-21,1.4213142229146095e-21,5.380385921968017e-21,2.6919188076322917e-20,1.0,3.8167541944638e-20
2.1400250158136585e-290,1.9075309447727363e-57,0.9999999999999996,7.27687361580345e-142,1.2879548027438636e-51,5.537515404732366e-16,7.608810266141894e-65,7.668999303394176e-86
9.631864662630885e-30,1.0,4.602759682516179e-24,1.4634384235409294e-31,1.8660704719255847e-31,1.9750405449855971e-26,2.3443865795092693e-17,5.295453701404745e-28
7.368955733766824e-20,2.375257263561714e-16,1.7218712096196177e-25,5.64400866269121e-81,3.942779302273309e-26,0.9999999999999998,2.4944707739609263e-21,5.495853682588133e-49
2.2951076062473057e-20,5.499882970539033e-20,1.0,7.548217964482896e-63,1.10222993001182e-27,1.2257409898061039e-27,2.1578900172615562e-17,1.7693840777527822e-20
2.46109636657244e-19,8.280470682015458e-44,0.9999999999999998,8.353445925679387e-73,1.0665127775766374e-41,3.15107731358848e-39,1.1355522034222257e-16,2.820028119854428e-19
6.577848826171302e-30,1.0,2.908544877077755e-41,3.2452148783329615e-41,8.796042939669037e-23,2.9458866658890404e-18,1.167893925841923e-25,6.367840536506466e-19
1.965181391726557e-215,4.169349578878288e-53,9.631072750287502e-144,6.36558969265295e-168,5.154727781585953e-16,0.9999999999999996,3.1732816516635926e-116,0.0
2.2522577991934147e-16,0.9999999999999996,5.714587879603509e-17,8.17064975383745e-32,1.0958582904846869e-16,5.424802612559708e-17,1.7947143030258872e-17,1.1973284762997102e-29
8.862958065744657e-72,2.5821676690481286e-22,1.0,1.7484226177103547e-27,9.670207973406186e-41,6.287115956704591e-41,1.9946735707043395e-32,5.246866953669851e-19
7.95715896894793e-36,3.891439489111769e-18,1.0,3.5972731357617924e-36,2.885346105495042e-26,1.2511746571057227e-30,2.1133197804724143e-39,9.03627948587536e-33
7.062494833687631e-25,1.2183720967834809e-23,9.593465979312986e-21,1.2788462465987084e-22,1.4341237915106926e-24,0.9999999999999996,4.0464762538127734e-16,2.0947037078645906e-25
7.113175707076686e-32,0.9999999999999996,8.576837980045103e-35,8.814023019579167e-35,3.422706073891076e-45,5.332504293194082e-16,5.712160866139851e-31,9.144422720013571e-133
1.418940632684505e-50,1.0,7.580717037786909e-45,2.6646132301327125e-25,0.0,6.409391035087623e-20,4.567332554226623e-18,7.774954134603891e-281
1.2482640929315083e-38,7.56592343445471e-30,9.300897986045539e-17,4.972636966465563e-74,2.754619196950571e-29,2.5005371424749462e-26,0.9999999999999996,4.878632133218032e-16
2.1713885923228544e-86,1.633021702612752e-18,2.8975348687911745e-17,1.869381960527245e-20,1.3602086147989401e-22,0.9999999999999993,1.418106554739577e-29,6.790242745023791e-16
2.6490046611160488e-17,2.1944098371534443e-299,6.894717614504502e-83,5.334640535860237e-72,3.83370983941745e-155,1.0,0.0,0.0
1.0289055123445924e-19,7.242513783873819e-16,0.9999999999999993,3.377275e-318,2.079671530338496e-88,2.520024644478744e-24,2.7635176071460092e-25,5.2386238200725156e-20
2.5201146775953966e-19,1.1149222454769385e-19,1.0,5.366704017947792e-30,1.971272838699248e-24,1.6158228755815928e-18,1.285838340488379e-24,4.3266939131896454e-23
7.07894322902756e-41,2.1628136678189935e-29,2.555567629270287e-17,3.101736565467378e-109,3.3221279534656305e-34,1.0,8.770707752730378e-24,6.783332860871098e-38
9.836024909992285e-22,1.0,1.9555869592867308e-21,1.761370567879937e-20,7.394169181826498e-23,5.712248601054322e-20,1.980005485484968e-18,2.6103066021647155e-25
1.9711241071206462e-33,1.0,3.6083529838147136e-33,7.261112276621303e-33,7.933504312857942e-17,9.11740846646997e-34,4.1421935710328096e-33,1.0657201347149167e-48
1.9142795045682056e-63,1.0083056984276787e-15,1.0777536174625865e-16,1.7392032705500241e-15,2.044307449767842e-22,9.924663280748102e-16,0.9999999999999962,4.584594260883774e-17
1.355063564808563e-24,5.191753440706819e-16,0.9999999999999996,7.295518443738414e-17,7.662236975791399e-30,1.1872349695234009e-20,8.881949222598882e-19,2.7565732706112053e-21
4.097135500917164e-20,4.144118048774922e-197,1.0,4.4086561956050235e-43,1.2692136159094157e-39,6.259512825702451e-18,5.879738238127758e-31,1.9550718690775623e-68
0.0,0.9999999999999982,1.7233674962353795e-15,7.465191560903545e-55,3.765979575129282e-53,1.4713166362560053e-53,4.0297937499894314e-94,1.33130336943917e-41
1.6253168426393789e-65,0.9999999999999998,2.402708071020629e-16,5.724552474175858e-37,2.307987621993387e-27,2.5052285928120586e-31,1.8261481739713377e-38,5.475162186812117e-122
