config_id,stage_group_scales,n_races,avg_pts,total_pts,top1_hit_rate,mean_actual_p10_rank,mean_ndcg_at_5,early_avg_pts,mid_avg_pts,late_avg_pts,delta_avg_pts,delta_mean_actual_p10_rank,delta_mean_ndcg_at_5,delta_early_avg_pts,delta_mid_avg_pts,delta_late_avg_pts,passes_balanced_gate
1692,"{""early"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.15}, ""late"": {""classifier"": 0.85, ""ranker"": 1.15, ""regressor"": 0.85}, ""mid"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.15}}",24,13.041666666666666,313,0.08333333333333333,9.0,0.19743105470581213,15.8,13.0,11.555555555555555,0.2916666666666661,-0.25,0.04111407212129023,0.0,0.6999999999999993,0.0,True
1699,"{""early"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.15}, ""late"": {""classifier"": 1.15, ""ranker"": 1.15, ""regressor"": 1.0}, ""mid"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.15}}",24,13.041666666666666,313,0.08333333333333333,8.916666666666666,0.19742611649054576,15.8,13.0,11.555555555555555,0.2916666666666661,-0.3333333333333339,0.04110913390602386,0.0,0.6999999999999993,0.0,True
1696,"{""early"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.15}, ""late"": {""classifier"": 1.0, ""ranker"": 1.15, ""regressor"": 1.0}, ""mid"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.15}}",24,13.041666666666666,313,0.08333333333333333,9.0,0.1974258545658969,15.8,13.0,11.555555555555555,0.2916666666666661,-0.25,0.041108871981375,0.0,0.6999999999999993,0.0,True
1683,"{""early"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.15}, ""late"": {""classifier"": 0.85, ""ranker"": 1.0, ""regressor"": 0.85}, ""mid"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.15}}",24,13.041666666666666,313,0.08333333333333333,9.0,0.19742584087542858,15.8,13.0,11.555555555555555,0.2916666666666661,-0.25,0.041108858290906686,0.0,0.6999999999999993,0.0,True
1693,"{""early"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.15}, ""late"": {""classifier"": 0.85, ""ranker"": 1.15, ""regressor"": 1.0}, ""mid"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.15}}",24,13.041666666666666,313,0.08333333333333333,9.0,0.197424013818756,15.8,13.0,11.555555555555555,0.2916666666666661,-0.25,0.04110703123423409,0.0,0.6999999999999993,0.0,True
1681,"{""early"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.15}, ""late"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.0}, ""mid"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.15}}",24,13.041666666666666,313,0.08333333333333333,8.833333333333334,0.1974193636557728,15.8,13.0,11.555555555555555,0.2916666666666661,-0.4166666666666661,0.041102381071250915,0.0,0.6999999999999993,0.0,True
1678,"{""early"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.15}, ""late"": {""classifier"": 1.0, ""ranker"": 0.85, ""regressor"": 1.0}, ""mid"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.15}}",24,13.041666666666666,313,0.08333333333333333,8.875,0.1974193636557728,15.8,13.0,11.555555555555555,0.2916666666666661,-0.375,0.041102381071250915,0.0,0.6999999999999993,0.0,True
1679,"{""early"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.15}, ""late"": {""classifier"": 1.0, ""ranker"": 0.85, ""regressor"": 1.15}, ""mid"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.15}}",24,13.041666666666666,313,0.08333333333333333,8.875,0.1974193636557728,15.8,13.0,11.555555555555555,0.2916666666666661,-0.375,0.041102381071250915,0.0,0.6999999999999993,0.0,True
1691,"{""early"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.15}, ""late"": {""classifier"": 1.15, ""ranker"": 1.0, ""regressor"": 1.15}, ""mid"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.15}}",24,13.041666666666666,313,0.08333333333333333,8.875,0.1974193636557728,15.8,13.0,11.555555555555555,0.2916666666666661,-0.375,0.041102381071250915,0.0,0.6999999999999993,0.0,True
1675,"{""early"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.15}, ""late"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.0}, ""mid"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.15}}",24,13.041666666666666,313,0.08333333333333333,8.916666666666666,0.1974193636557728,15.8,13.0,11.555555555555555,0.2916666666666661,-0.3333333333333339,0.041102381071250915,0.0,0.6999999999999993,0.0,True
1688,"{""early"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.15}, ""late"": {""classifier"": 1.0, ""ranker"": 1.0, ""regressor"": 1.15}, ""mid"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.15}}",24,13.041666666666666,313,0.08333333333333333,8.916666666666666,0.1974193636557728,15.8,13.0,11.555555555555555,0.2916666666666661,-0.3333333333333339,0.041102381071250915,0.0,0.6999999999999993,0.0,True
1676,"{""early"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.15}, ""late"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.15}, ""mid"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.15}}",24,13.041666666666666,313,0.08333333333333333,8.916666666666666,0.1974191017311239,15.8,13.0,11.555555555555555,0.2916666666666661,-0.3333333333333339,0.041102119146602,0.0,0.6999999999999993,0.0,True
1682,"{""early"": {""classifier"": 0.85, ""ranker"": 0.85, ""regressor"": 1.15}, ""late"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.15}, ""mid"": {""classifier"": 1.15, ""ranker"": 0.85, ""regressor"": 1.15}}",24,13.041666666666666,313,0.08333333333333333,8.833333333333334,0.19741901459343147,15.8,13.0,11.555555555555555,0.2916666666666661,-0.4166666666666661,0.04110203200890958,0.0,0.6999999999999993,0.0,True
