config_id,weights,n_races,avg_pts,total_pts,top1_hit_rate,mean_actual_p10_rank,mean_ndcg_at_5,delta_avg_pts,delta_mean_actual_p10_rank,delta_mean_ndcg_at_5,passes_balanced_gate
225,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 0.7, ""xgb_clf"": 0.35}",24,12.333333333333334,296,0.16666666666666666,9.0,0.22911553987870584,-0.7916666666666661,0.0,0.002485196675073187,False
226,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 0.7, ""xgb_clf"": 0.5}",24,12.333333333333334,296,0.16666666666666666,9.041666666666666,0.2290091757293313,-0.7916666666666661,0.041666666666666075,0.0023788325256986487,False
106,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.95, ""lgb_reg"": 1.3, ""xgb_clf"": 0.5}",24,12.208333333333334,293,0.125,8.833333333333334,0.22712721317134577,-0.9166666666666661,-0.16666666666666607,0.000496869967713115,False
217,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.5}",24,11.916666666666666,286,0.16666666666666666,9.083333333333334,0.22898332839180455,-1.208333333333334,0.08333333333333393,0.0023529851881718966,False
218,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.65}",24,11.916666666666666,286,0.16666666666666666,9.125,0.22898320706382239,-1.208333333333334,0.125,0.0023528638601897356,False
164,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.65}",24,11.791666666666666,283,0.16666666666666666,9.125,0.23186531156164766,-1.333333333333334,0.125,0.005234968358015013,False
172,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.5, ""lgb_reg"": 0.7, ""xgb_clf"": 0.5}",24,11.791666666666666,283,0.16666666666666666,9.083333333333334,0.2318567789370002,-1.333333333333334,0.08333333333333393,0.005226435733367563,False
163,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.5}",24,11.791666666666666,283,0.16666666666666666,9.125,0.2318497124361815,-1.333333333333334,0.125,0.005219369232548843,False
162,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.35}",24,11.791666666666666,283,0.16666666666666666,9.083333333333334,0.23184971178938774,-1.333333333333334,0.08333333333333393,0.005219368585755085,False
171,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.5, ""lgb_reg"": 0.7, ""xgb_clf"": 0.35}",24,11.791666666666666,283,0.16666666666666666,9.083333333333334,0.23184313691384495,-1.333333333333334,0.08333333333333393,0.005212793710212299,False
180,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.95, ""lgb_reg"": 0.7, ""xgb_clf"": 0.35}",24,11.791666666666666,283,0.16666666666666666,9.0,0.22914633529811115,-1.333333333333334,0.0,0.002515992094478503,False
189,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.35}",24,11.375,273,0.16666666666666666,9.125,0.23185439694068508,-1.75,0.125,0.005224053737052425,False
