cv_year,train_start,train_end,round,stage,model,picked,actual_pos,fantasy_pts
2016,2012,2015,1,EARLY,ridge,massa,5,8
2016,2012,2015,1,EARLY,rf_reg,max_verstappen,10,25
2016,2012,2015,1,EARLY,rf_clf,sainz,9,18
2016,2012,2015,1,EARLY,xgb_reg,raikkonen,18,2
2016,2012,2015,1,EARLY,xgb_clf,sainz,9,18
2016,2012,2015,1,EARLY,xgb_ranker,kvyat,20,0
2016,2012,2015,1,EARLY,lgb_reg,max_verstappen,10,25
2016,2012,2015,1,EARLY,lgbm_ranker,kvyat,20,0
2016,2012,2015,1,EARLY,ensemble,hulkenberg,7,12
2016,2012,2015,2,EARLY,ridge,hulkenberg,15,8
2016,2012,2015,2,EARLY,rf_reg,massa,8,15
2016,2012,2015,2,EARLY,rf_clf,sainz,18,2
2016,2012,2015,2,EARLY,xgb_reg,grosjean,5,8
2016,2012,2015,2,EARLY,xgb_clf,max_verstappen,6,10
2016,2012,2015,2,EARLY,xgb_ranker,max_verstappen,6,10
2016,2012,2015,2,EARLY,lgb_reg,grosjean,5,8
2016,2012,2015,2,EARLY,lgbm_ranker,kvyat,7,12
2016,2012,2015,2,EARLY,ensemble,max_verstappen,6,10
2016,2012,2015,3,EARLY,ridge,max_verstappen,8,15
2016,2012,2015,3,EARLY,rf_reg,sainz,9,18
2016,2012,2015,3,EARLY,rf_clf,sainz,9,18
2016,2012,2015,3,EARLY,xgb_reg,sainz,9,18
2016,2012,2015,3,EARLY,xgb_clf,max_verstappen,8,15
2016,2012,2015,3,EARLY,xgb_ranker,kvyat,3,4
2016,2012,2015,3,EARLY,lgb_reg,kvyat,3,4
2016,2012,2015,3,EARLY,lgbm_ranker,grosjean,19,1
2016,2012,2015,3,EARLY,ensemble,kvyat,3,4
2016,2012,2015,4,EARLY,ridge,kvyat,15,8
2016,2012,2015,4,EARLY,rf_reg,perez,9,18
2016,2012,2015,4,EARLY,rf_clf,grosjean,8,15
2016,2012,2015,4,EARLY,xgb_reg,massa,5,8
2016,2012,2015,4,EARLY,xgb_clf,kvyat,15,8
2016,2012,2015,4,EARLY,xgb_ranker,hulkenberg,20,0
2016,2012,2015,4,EARLY,lgb_reg,perez,9,18
2016,2012,2015,4,EARLY,lgbm_ranker,kvyat,15,8
2016,2012,2015,4,EARLY,ensemble,max_verstappen,19,1
2016,2012,2015,5,EARLY,ridge,kvyat,10,25
2016,2012,2015,5,EARLY,rf_reg,sainz,6,10
2016,2012,2015,5,EARLY,rf_clf,sainz,6,10
2016,2012,2015,5,EARLY,xgb_reg,kvyat,10,25
2016,2012,2015,5,EARLY,xgb_clf,bottas,5,8
2016,2012,2015,5,EARLY,xgb_ranker,sainz,6,10
2016,2012,2015,5,EARLY,lgb_reg,gutierrez,11,18
2016,2012,2015,5,EARLY,lgbm_ranker,gutierrez,11,18
2016,2012,2015,5,EARLY,ensemble,bottas,5,8
2016,2012,2015,6,MID,ridge,bottas,12,15
2016,2012,2015,6,MID,rf_reg,bottas,12,15
2016,2012,2015,6,MID,rf_clf,grosjean,13,12
2016,2012,2015,6,MID,xgb_reg,hulkenberg,6,10
2016,2012,2015,6,MID,xgb_clf,alonso,5,8
2016,2012,2015,6,MID,xgb_ranker,bottas,12,15
2016,2012,2015,6,MID,lgb_reg,bottas,12,15
2016,2012,2015,6,MID,lgbm_ranker,bottas,12,15
2016,2012,2015,6,MID,ensemble,bottas,12,15
2016,2012,2015,7,MID,ridge,perez,10,25
2016,2012,2015,7,MID,rf_reg,massa,20,0
2016,2012,2015,7,MID,rf_clf,sainz,9,18
2016,2012,2015,7,MID,xgb_reg,sainz,9,18
2016,2012,2015,7,MID,xgb_clf,sainz,9,18
2016,2012,2015,7,MID,xgb_ranker,grosjean,14,10
2016,2012,2015,7,MID,lgb_reg,rosberg,5,8
2016,2012,2015,7,MID,lgbm_ranker,grosjean,14,10
2016,2012,2015,7,MID,ensemble,kvyat,12,15
2016,2012,2015,8,MID,ridge,kvyat,20,0
2016,2012,2015,8,MID,rf_reg,kvyat,20,0
2016,2012,2015,8,MID,rf_clf,sainz,20,0
2016,2012,2015,8,MID,xgb_reg,kvyat,20,0
2016,2012,2015,8,MID,xgb_clf,kvyat,20,0
2016,2012,2015,8,MID,xgb_ranker,bottas,6,10
2016,2012,2015,8,MID,lgb_reg,bottas,6,10
2016,2012,2015,8,MID,lgbm_ranker,button,11,18
2016,2012,2015,8,MID,ensemble,kvyat,20,0
2016,2012,2015,9,MID,ridge,hulkenberg,19,1
2016,2012,2015,9,MID,rf_reg,max_verstappen,2,2
2016,2012,2015,9,MID,rf_clf,sainz,8,15
2016,2012,2015,9,MID,xgb_reg,hulkenberg,19,1
2016,2012,2015,9,MID,xgb_clf,kvyat,20,0
2016,2012,2015,9,MID,xgb_ranker,kvyat,20,0
2016,2012,2015,9,MID,lgb_reg,gutierrez,11,18
2016,2012,2015,9,MID,lgbm_ranker,gutierrez,11,18
2016,2012,2015,9,MID,ensemble,kvyat,20,0
2016,2012,2015,10,MID,ridge,max_verstappen,2,2
2016,2012,2015,10,MID,rf_reg,max_verstappen,2,2
2016,2012,2015,10,MID,rf_clf,max_verstappen,2,2
2016,2012,2015,10,MID,xgb_reg,max_verstappen,2,2
2016,2012,2015,10,MID,xgb_clf,max_verstappen,2,2
2016,2012,2015,10,MID,xgb_ranker,max_verstappen,2,2
2016,2012,2015,10,MID,lgb_reg,max_verstappen,2,2
2016,2012,2015,10,MID,lgbm_ranker,max_verstappen,2,2
