cv_year,train_start,train_end,round,stage,model,picked,actual_pos,fantasy_pts
2017,2013,2016,5,EARLY,xgb_ranker,kevin_magnussen,14,10
2017,2013,2016,5,EARLY,lgb_reg,kevin_magnussen,14,10
2017,2013,2016,5,EARLY,lgbm_ranker,kevin_magnussen,14,10
2017,2013,2016,5,EARLY,ensemble,ocon,5,8
2017,2013,2016,6,MID,ridge,sainz,6,10
2017,2013,2016,6,MID,rf_reg,sainz,6,10
2017,2013,2016,6,MID,rf_clf,sainz,6,10
2017,2013,2016,6,MID,xgb_reg,perez,13,12
2017,2013,2016,6,MID,xgb_clf,ocon,12,15
2017,2013,2016,6,MID,xgb_ranker,jolyon_palmer,11,18
2017,2013,2016,6,MID,lgb_reg,grosjean,8,15
2017,2013,2016,6,MID,lgbm_ranker,jolyon_palmer,11,18
2017,2013,2016,6,MID,ensemble,sainz,6,10
2017,2013,2016,7,MID,ridge,massa,19,1
2017,2013,2016,7,MID,rf_reg,massa,19,1
2017,2013,2016,7,MID,rf_clf,ocon,6,10
2017,2013,2016,7,MID,xgb_reg,perez,5,8
2017,2013,2016,7,MID,xgb_clf,sainz,20,0
2017,2013,2016,7,MID,xgb_ranker,sainz,20,0
2017,2013,2016,7,MID,lgb_reg,kvyat,17,4
2017,2013,2016,7,MID,lgbm_ranker,sainz,20,0
2017,2013,2016,7,MID,ensemble,ocon,6,10
2017,2013,2016,8,MID,ridge,sainz,8,15
2017,2013,2016,8,MID,rf_reg,ricciardo,1,1
2017,2013,2016,8,MID,rf_clf,ocon,6,10
2017,2013,2016,8,MID,xgb_reg,massa,16,6
2017,2013,2016,8,MID,xgb_clf,stroll,3,4
2017,2013,2016,8,MID,xgb_ranker,grosjean,13,12
2017,2013,2016,8,MID,lgb_reg,massa,16,6
2017,2013,2016,8,MID,lgbm_ranker,hulkenberg,17,4
2017,2013,2016,8,MID,ensemble,massa,16,6
2017,2013,2016,9,MID,ridge,ocon,8,15
2017,2013,2016,9,MID,rf_reg,ocon,8,15
2017,2013,2016,9,MID,rf_clf,ocon,8,15
2017,2013,2016,9,MID,xgb_reg,grosjean,6,10
2017,2013,2016,9,MID,xgb_clf,ocon,8,15
2017,2013,2016,9,MID,xgb_ranker,kevin_magnussen,18,2
2017,2013,2016,9,MID,lgb_reg,ocon,8,15
2017,2013,2016,9,MID,lgbm_ranker,massa,9,18
2017,2013,2016,9,MID,ensemble,ocon,8,15
2017,2013,2016,10,MID,ridge,hulkenberg,6,10
2017,2013,2016,10,MID,rf_reg,ocon,8,15
2017,2013,2016,10,MID,rf_clf,ocon,8,15
2017,2013,2016,10,MID,xgb_reg,hulkenberg,6,10
2017,2013,2016,10,MID,xgb_clf,ocon,8,15
2017,2013,2016,10,MID,xgb_ranker,ocon,8,15
2017,2013,2016,10,MID,lgb_reg,ricciardo,5,8
2017,2013,2016,10,MID,lgbm_ranker,grosjean,13,12
2017,2013,2016,10,MID,ensemble,ocon,8,15
2017,2013,2016,11,MID,ridge,perez,8,15
2017,2013,2016,11,MID,rf_reg,perez,8,15
2017,2013,2016,11,MID,rf_clf,ocon,9,18
2017,2013,2016,11,MID,xgb_reg,alonso,6,10
2017,2013,2016,11,MID,xgb_clf,kvyat,11,18
2017,2013,2016,11,MID,xgb_ranker,ocon,9,18
2017,2013,2016,11,MID,lgb_reg,kvyat,11,18
2017,2013,2016,11,MID,lgbm_ranker,perez,8,15
2017,2013,2016,11,MID,ensemble,ocon,9,18
2017,2013,2016,12,MID,ridge,hulkenberg,6,10
2017,2013,2016,12,MID,rf_reg,hulkenberg,6,10
2017,2013,2016,12,MID,rf_clf,ocon,9,18
2017,2013,2016,12,MID,xgb_reg,perez,17,4
2017,2013,2016,12,MID,xgb_clf,jolyon_palmer,13,12
2017,2013,2016,12,MID,xgb_ranker,massa,8,15
2017,2013,2016,12,MID,lgb_reg,ocon,9,18
2017,2013,2016,12,MID,lgbm_ranker,massa,8,15
2017,2013,2016,12,MID,ensemble,ocon,9,18
2017,2013,2016,13,MID,ridge,stroll,7,12
2017,2013,2016,13,MID,rf_reg,perez,9,18
2017,2013,2016,13,MID,rf_clf,ocon,6,10
2017,2013,2016,13,MID,xgb_reg,stroll,7,12
2017,2013,2016,13,MID,xgb_clf,vandoorne,19,1
2017,2013,2016,13,MID,xgb_ranker,vandoorne,19,1
2017,2013,2016,13,MID,lgb_reg,massa,8,15
2017,2013,2016,13,MID,lgbm_ranker,vandoorne,19,1
2017,2013,2016,13,MID,ensemble,vandoorne,19,1
2017,2013,2016,14,MID,ridge,alonso,17,4
2017,2013,2016,14,MID,rf_reg,hulkenberg,14,10
2017,2013,2016,14,MID,rf_clf,sainz,4,6
2017,2013,2016,14,MID,xgb_reg,hamilton,1,1
2017,2013,2016,14,MID,xgb_clf,stroll,8,15
2017,2013,2016,14,MID,xgb_ranker,stroll,8,15
2017,2013,2016,14,MID,lgb_reg,hamilton,1,1
2017,2013,2016,14,MID,lgbm_ranker,stroll,8,15
2017,2013,2016,14,MID,ensemble,alonso,17,4
2017,2013,2016,15,MID,ridge,vandoorne,7,12
2017,2013,2016,15,MID,rf_reg,perez,6,10
2017,2013,2016,15,MID,rf_clf,vandoorne,7,12
2017,2013,2016,15,MID,xgb_reg,vandoorne,7,12
2017,2013,2016,15,MID,xgb_clf,vandoorne,7,12
2017,2013,2016,15,MID,xgb_ranker,sainz,19,1
2017,2013,2016,15,MID,lgb_reg,vandoorne,7,12
2017,2013,2016,15,MID,lgbm_ranker,sainz,19,1
2017,2013,2016,15,MID,ensemble,vandoorne,7,12
2017,2013,2016,16,LATE,ridge,massa,10,25
2017,2013,2016,16,LATE,rf_reg,ocon,6,10
2017,2013,2016,16,LATE,rf_clf,stroll,16,6
2017,2013,2016,16,LATE,xgb_reg,stroll,16,6
2017,2013,2016,16,LATE,xgb_clf,vandoorne,14,10
2017,2013,2016,16,LATE,xgb_ranker,vandoorne,14,10
2017,2013,2016,16,LATE,lgb_reg,stroll,16,6
2017,2013,2016,16,LATE,lgbm_ranker,hulkenberg,17,4
2017,2013,2016,16,LATE,ensemble,hulkenberg,17,4
2017,2013,2016,17,LATE,ridge,sainz,7,12
2017,2013,2016,17,LATE,rf_reg,perez,8,15
2017,2013,2016,17,LATE,rf_clf,sainz,7,12
2017,2013,2016,17,LATE,xgb_reg,sainz,7,12
2017,2013,2016,17,LATE,xgb_clf,stroll,11,18
2017,2013,2016,17,LATE,xgb_ranker,stroll,11,18
2017,2013,2016,17,LATE,lgb_reg,alonso,17,4
2017,2013,2016,17,LATE,lgbm_ranker,brendon_hartley,13,12
2017,2013,2016,17,LATE,ensemble,perez,8,15
2017,2013,2016,18,LATE,ridge,perez,7,12
2017,2013,2016,18,LATE,rf_reg,perez,7,12
2017,2013,2016,18,LATE,rf_clf,massa,11,18
2017,2013,2016,18,LATE,xgb_reg,hulkenberg,19,1
2017,2013,2016,18,LATE,xgb_clf,massa,11,18
2017,2013,2016,18,LATE,xgb_ranker,massa,11,18
2017,2013,2016,18,LATE,lgb_reg,bottas,2,2
2017,2013,2016,18,LATE,lgbm_ranker,vandoorne,12,15
2017,2013,2016,18,LATE,ensemble,perez,7,12
2017,2013,2016,19,LATE,ridge,ocon,18,2
2017,2013,2016,19,LATE,rf_reg,hulkenberg,10,25
2017,2013,2016,19,LATE,rf_clf,hulkenberg,10,25
2017,2013,2016,19,LATE,xgb_reg,ocon,18,2
2017,2013,2016,19,LATE,xgb_clf,brendon_hartley,17,4
2017,2013,2016,19,LATE,xgb_ranker,brendon_hartley,17,4
2017,2013,2016,19,LATE,lgb_reg,alonso,8,15
2017,2013,2016,19,LATE,lgbm_ranker,brendon_hartley,17,4
2017,2013,2016,19,LATE,ensemble,massa,7,12
2017,2013,2016,20,LATE,ridge,hulkenberg,6,10
2017,2013,2016,20,LATE,rf_reg,ocon,8,15
2017,2013,2016,20,LATE,rf_clf,hulkenberg,6,10
2017,2013,2016,20,LATE,xgb_reg,perez,7,12
2017,2013,2016,20,LATE,xgb_clf,hulkenberg,6,10
2017,2013,2016,20,LATE,xgb_ranker,ocon,8,15
2017,2013,2016,20,LATE,lgb_reg,ocon,8,15
2017,2013,2016,20,LATE,lgbm_ranker,ocon,8,15
2017,2013,2016,20,LATE,ensemble,ocon,8,15
