cv_year,train_start,train_end,round,stage,model,picked,actual_pos,fantasy_pts
2015,2011,2014,1,EARLY,ridge,raikkonen,12,15
2015,2011,2014,1,EARLY,rf_reg,ricciardo,6,10
2015,2011,2014,1,EARLY,rf_clf,perez,10,25
2015,2011,2014,1,EARLY,xgb_reg,max_verstappen,13,12
2015,2011,2014,1,EARLY,xgb_clf,max_verstappen,13,12
2015,2011,2014,1,EARLY,xgb_ranker,max_verstappen,13,12
2015,2011,2014,1,EARLY,lgb_reg,ricciardo,6,10
2015,2011,2014,1,EARLY,lgbm_ranker,perez,10,25
2015,2011,2014,1,EARLY,ensemble,perez,10,25
2015,2011,2014,2,EARLY,ridge,stevens,20,0
2015,2011,2014,2,EARLY,rf_reg,nasr,12,15
2015,2011,2014,2,EARLY,rf_clf,sainz,8,15
2015,2011,2014,2,EARLY,xgb_reg,raikkonen,4,6
2015,2011,2014,2,EARLY,xgb_clf,alonso,18,2
2015,2011,2014,2,EARLY,xgb_ranker,sainz,8,15
2015,2011,2014,2,EARLY,lgb_reg,ricciardo,10,25
2015,2011,2014,2,EARLY,lgbm_ranker,sainz,8,15
2015,2011,2014,2,EARLY,ensemble,sainz,8,15
2015,2011,2014,3,EARLY,ridge,grosjean,7,12
2015,2011,2014,3,EARLY,rf_reg,ricciardo,9,18
2015,2011,2014,3,EARLY,rf_clf,max_verstappen,17,4
2015,2011,2014,3,EARLY,xgb_reg,ericsson,10,25
2015,2011,2014,3,EARLY,xgb_clf,max_verstappen,17,4
2015,2011,2014,3,EARLY,xgb_ranker,max_verstappen,17,4
2015,2011,2014,3,EARLY,lgb_reg,ricciardo,9,18
2015,2011,2014,3,EARLY,lgbm_ranker,sainz,13,12
2015,2011,2014,3,EARLY,ensemble,max_verstappen,17,4
2015,2011,2014,4,EARLY,ridge,ricciardo,6,10
2015,2011,2014,4,EARLY,rf_reg,ricciardo,6,10
2015,2011,2014,4,EARLY,rf_clf,sainz,19,1
2015,2011,2014,4,EARLY,xgb_reg,grosjean,7,12
2015,2011,2014,4,EARLY,xgb_clf,sainz,19,1
2015,2011,2014,4,EARLY,xgb_ranker,sainz,19,1
2015,2011,2014,4,EARLY,lgb_reg,hulkenberg,13,12
2015,2011,2014,4,EARLY,lgbm_ranker,max_verstappen,18,2
2015,2011,2014,4,EARLY,ensemble,sainz,19,1
2015,2011,2014,5,EARLY,ridge,sainz,9,18
2015,2011,2014,5,EARLY,rf_reg,ricciardo,7,12
2015,2011,2014,5,EARLY,rf_clf,nasr,12,15
2015,2011,2014,5,EARLY,xgb_reg,grosjean,8,15
2015,2011,2014,5,EARLY,xgb_clf,grosjean,8,15
2015,2011,2014,5,EARLY,xgb_ranker,grosjean,8,15
2015,2011,2014,5,EARLY,lgb_reg,max_verstappen,11,18
2015,2011,2014,5,EARLY,lgbm_ranker,max_verstappen,11,18
2015,2011,2014,5,EARLY,ensemble,grosjean,8,15
2015,2011,2014,6,MID,ridge,vettel,2,2
2015,2011,2014,6,MID,rf_reg,vettel,2,2
2015,2011,2014,6,MID,rf_clf,vettel,2,2
2015,2011,2014,6,MID,xgb_reg,rosberg,1,1
2015,2011,2014,6,MID,xgb_clf,vettel,2,2
2015,2011,2014,6,MID,xgb_ranker,rosberg,1,1
2015,2011,2014,6,MID,lgb_reg,rosberg,1,1
2015,2011,2014,6,MID,lgbm_ranker,rosberg,1,1
2015,2011,2014,6,MID,ensemble,rosberg,1,1
2015,2011,2014,7,MID,ridge,ricciardo,13,12
2015,2011,2014,7,MID,rf_reg,hulkenberg,8,15
2015,2011,2014,7,MID,rf_clf,sainz,12,15
2015,2011,2014,7,MID,xgb_reg,perez,11,18
2015,2011,2014,7,MID,xgb_clf,nasr,16,6
2015,2011,2014,7,MID,xgb_ranker,nasr,16,6
2015,2011,2014,7,MID,lgb_reg,grosjean,10,25
2015,2011,2014,7,MID,lgbm_ranker,kvyat,9,18
2015,2011,2014,7,MID,ensemble,perez,11,18
2015,2011,2014,8,MID,ridge,kvyat,12,15
2015,2011,2014,8,MID,rf_reg,hulkenberg,6,10
2015,2011,2014,8,MID,rf_clf,maldonado,7,12
2015,2011,2014,8,MID,xgb_reg,hulkenberg,6,10
2015,2011,2014,8,MID,xgb_clf,ricciardo,10,25
2015,2011,2014,8,MID,xgb_ranker,ricciardo,10,25
2015,2011,2014,8,MID,lgb_reg,ericsson,13,12
2015,2011,2014,8,MID,lgbm_ranker,ricciardo,10,25
2015,2011,2014,8,MID,ensemble,maldonado,7,12
2015,2011,2014,9,MID,ridge,grosjean,17,4
2015,2011,2014,9,MID,rf_reg,hulkenberg,7,12
2015,2011,2014,9,MID,rf_clf,max_verstappen,16,6
2015,2011,2014,9,MID,xgb_reg,hulkenberg,7,12
2015,2011,2014,9,MID,xgb_clf,grosjean,17,4
2015,2011,2014,9,MID,xgb_ranker,grosjean,17,4
2015,2011,2014,9,MID,lgb_reg,grosjean,17,4
2015,2011,2014,9,MID,lgbm_ranker,kvyat,6,10
2015,2011,2014,9,MID,ensemble,grosjean,17,4
2015,2011,2014,10,MID,ridge,kvyat,2,2
2015,2011,2014,10,MID,rf_reg,kvyat,2,2
2015,2011,2014,10,MID,rf_clf,max_verstappen,4,6
2015,2011,2014,10,MID,xgb_reg,rosberg,8,15
2015,2011,2014,10,MID,xgb_clf,maldonado,14,10
2015,2011,2014,10,MID,xgb_ranker,max_verstappen,4,6
2015,2011,2014,10,MID,lgb_reg,rosberg,8,15
2015,2011,2014,10,MID,lgbm_ranker,max_verstappen,4,6
2015,2011,2014,10,MID,ensemble,grosjean,7,12
2015,2011,2014,11,MID,ridge,rosberg,2,2
2015,2011,2014,11,MID,rf_reg,rosberg,2,2
2015,2011,2014,11,MID,rf_clf,rosberg,2,2
2015,2011,2014,11,MID,xgb_reg,rosberg,2,2
2015,2011,2014,11,MID,xgb_clf,rosberg,2,2
2015,2011,2014,11,MID,xgb_ranker,rosberg,2,2
2015,2011,2014,11,MID,lgb_reg,rosberg,2,2
2015,2011,2014,11,MID,lgbm_ranker,rosberg,2,2
2015,2011,2014,11,MID,ensemble,rosberg,2,2
2015,2011,2014,12,MID,ridge,maldonado,20,0
2015,2011,2014,12,MID,rf_reg,hulkenberg,7,12
2015,2011,2014,12,MID,rf_clf,nasr,13,12
2015,2011,2014,12,MID,xgb_reg,grosjean,19,1
2015,2011,2014,12,MID,xgb_clf,maldonado,20,0
2015,2011,2014,12,MID,xgb_ranker,maldonado,20,0
2015,2011,2014,12,MID,lgb_reg,hulkenberg,7,12
2015,2011,2014,12,MID,lgbm_ranker,grosjean,19,1
2015,2011,2014,12,MID,ensemble,grosjean,19,1
2015,2011,2014,13,MID,ridge,hulkenberg,20,0
2015,2011,2014,13,MID,rf_reg,grosjean,13,12
2015,2011,2014,13,MID,rf_clf,max_verstappen,8,15
2015,2011,2014,13,MID,xgb_reg,massa,19,1
2015,2011,2014,13,MID,xgb_clf,button,16,6
2015,2011,2014,13,MID,xgb_ranker,max_verstappen,8,15
2015,2011,2014,13,MID,lgb_reg,maldonado,12,15
2015,2011,2014,13,MID,lgbm_ranker,max_verstappen,8,15
2015,2011,2014,13,MID,ensemble,grosjean,13,12
2015,2011,2014,14,MID,ridge,perez,12,15
2015,2011,2014,14,MID,rf_reg,perez,12,15
2015,2011,2014,14,MID,rf_clf,sainz,10,25
2015,2011,2014,14,MID,xgb_reg,maldonado,8,15
2015,2011,2014,14,MID,xgb_clf,sainz,10,25
2015,2011,2014,14,MID,xgb_ranker,hulkenberg,6,10
2015,2011,2014,14,MID,lgb_reg,maldonado,8,15
2015,2011,2014,14,MID,lgbm_ranker,hulkenberg,6,10
2015,2011,2014,14,MID,ensemble,maldonado,8,15
2015,2011,2014,15,MID,ridge,kvyat,5,8
2015,2011,2014,15,MID,rf_reg,kvyat,5,8
2015,2011,2014,15,MID,rf_clf,maldonado,7,12
2015,2011,2014,15,MID,xgb_reg,grosjean,17,4
2015,2011,2014,15,MID,xgb_clf,button,9,18
2015,2011,2014,15,MID,xgb_ranker,max_verstappen,10,25
2015,2011,2014,15,MID,lgb_reg,kvyat,5,8
2015,2011,2014,15,MID,lgbm_ranker,nasr,6,10
2015,2011,2014,15,MID,ensemble,kvyat,5,8
2015,2011,2014,16,LATE,ridge,hamilton,1,1
2015,2011,2014,16,LATE,rf_reg,rosberg,2,2
2015,2011,2014,16,LATE,rf_clf,rosberg,2,2
2015,2011,2014,16,LATE,xgb_reg,rosberg,2,2
2015,2011,2014,16,LATE,xgb_clf,rosberg,2,2
2015,2011,2014,16,LATE,xgb_ranker,rosberg,2,2
2015,2011,2014,16,LATE,lgb_reg,rosberg,2,2
2015,2011,2014,16,LATE,lgbm_ranker,hamilton,1,1
2015,2011,2014,16,LATE,ensemble,rosberg,2,2
2015,2011,2014,17,LATE,ridge,raikkonen,19,1
2015,2011,2014,17,LATE,rf_reg,raikkonen,19,1
2015,2011,2014,17,LATE,rf_clf,grosjean,10,25
2015,2011,2014,17,LATE,xgb_reg,max_verstappen,9,18
2015,2011,2014,17,LATE,xgb_clf,grosjean,10,25
2015,2011,2014,17,LATE,xgb_ranker,grosjean,10,25
2015,2011,2014,17,LATE,lgb_reg,grosjean,10,25
2015,2011,2014,17,LATE,lgbm_ranker,maldonado,11,18
2015,2011,2014,17,LATE,ensemble,grosjean,10,25
2015,2011,2014,18,LATE,ridge,perez,12,15
2015,2011,2014,18,LATE,rf_reg,hulkenberg,6,10
2015,2011,2014,18,LATE,rf_clf,nasr,13,12
2015,2011,2014,18,LATE,xgb_reg,massa,20,0
2015,2011,2014,18,LATE,xgb_clf,nasr,13,12
2015,2011,2014,18,LATE,xgb_ranker,nasr,13,12
2015,2011,2014,18,LATE,lgb_reg,massa,20,0
2015,2011,2014,18,LATE,lgbm_ranker,nasr,13,12
2015,2011,2014,18,LATE,ensemble,max_verstappen,9,18
2015,2011,2014,19,LATE,ridge,hulkenberg,7,12
2015,2011,2014,19,LATE,rf_reg,kvyat,10,25
2015,2011,2014,19,LATE,rf_clf,max_verstappen,16,6
2015,2011,2014,19,LATE,xgb_reg,button,12,15
2015,2011,2014,19,LATE,xgb_clf,button,12,15
2015,2011,2014,19,LATE,xgb_ranker,nasr,15,8
2015,2011,2014,19,LATE,lgb_reg,button,12,15
2015,2011,2014,19,LATE,lgbm_ranker,nasr,15,8
2015,2011,2014,19,LATE,ensemble,hulkenberg,7,12
