cv_year,train_start,train_end,round,stage,model,picked,actual_pos,fantasy_pts
2022,2018,2021,1,EARLY,ridge,alonso,9,18
2022,2018,2021,1,EARLY,rf_reg,gasly,20,0
2022,2018,2021,1,EARLY,rf_clf,norris,15,8
2022,2018,2021,1,EARLY,xgb_reg,ocon,7,12
2022,2018,2021,1,EARLY,xgb_clf,ocon,7,12
2022,2018,2021,1,EARLY,xgb_ranker,gasly,20,0
2022,2018,2021,1,EARLY,lgb_reg,norris,15,8
2022,2018,2021,1,EARLY,lgbm_ranker,norris,15,8
2022,2018,2021,1,EARLY,ensemble,gasly,20,0
2022,2018,2021,2,EARLY,ridge,gasly,8,15
2022,2018,2021,2,EARLY,rf_reg,bottas,15,8
2022,2018,2021,2,EARLY,rf_clf,kevin_magnussen,9,18
2022,2018,2021,2,EARLY,xgb_reg,russell,5,8
2022,2018,2021,2,EARLY,xgb_clf,mick_schumacher,20,0
2022,2018,2021,2,EARLY,xgb_ranker,ricciardo,17,4
2022,2018,2021,2,EARLY,lgb_reg,russell,5,8
2022,2018,2021,2,EARLY,lgbm_ranker,ricciardo,17,4
2022,2018,2021,2,EARLY,ensemble,kevin_magnussen,9,18
2022,2018,2021,3,EARLY,ridge,alonso,17,4
2022,2018,2021,3,EARLY,rf_reg,gasly,9,18
2022,2018,2021,3,EARLY,rf_clf,tsunoda,15,8
2022,2018,2021,3,EARLY,xgb_reg,tsunoda,15,8
2022,2018,2021,3,EARLY,xgb_clf,tsunoda,15,8
2022,2018,2021,3,EARLY,xgb_ranker,tsunoda,15,8
2022,2018,2021,3,EARLY,lgb_reg,sainz,20,0
2022,2018,2021,3,EARLY,lgbm_ranker,tsunoda,15,8
2022,2018,2021,3,EARLY,ensemble,tsunoda,15,8
2022,2018,2021,4,EARLY,ridge,vettel,8,15
2022,2018,2021,4,EARLY,rf_reg,bottas,5,8
2022,2018,2021,4,EARLY,rf_clf,mick_schumacher,17,4
2022,2018,2021,4,EARLY,xgb_reg,mick_schumacher,17,4
2022,2018,2021,4,EARLY,xgb_clf,mick_schumacher,17,4
2022,2018,2021,4,EARLY,xgb_ranker,mick_schumacher,17,4
2022,2018,2021,4,EARLY,lgb_reg,perez,2,2
2022,2018,2021,4,EARLY,lgbm_ranker,mick_schumacher,17,4
2022,2018,2021,4,EARLY,ensemble,mick_schumacher,17,4
2022,2018,2021,5,EARLY,ridge,tsunoda,12,15
2022,2018,2021,5,EARLY,rf_reg,gasly,18,2
2022,2018,2021,5,EARLY,rf_clf,ricciardo,13,12
2022,2018,2021,5,EARLY,xgb_reg,gasly,18,2
2022,2018,2021,5,EARLY,xgb_clf,vettel,17,4
2022,2018,2021,5,EARLY,xgb_ranker,vettel,17,4
2022,2018,2021,5,EARLY,lgb_reg,gasly,18,2
2022,2018,2021,5,EARLY,lgbm_ranker,vettel,17,4
2022,2018,2021,5,EARLY,ensemble,tsunoda,12,15
2022,2018,2021,6,MID,ridge,bottas,6,10
2022,2018,2021,6,MID,rf_reg,kevin_magnussen,17,4
2022,2018,2021,6,MID,rf_clf,ocon,7,12
2022,2018,2021,6,MID,xgb_reg,perez,2,2
2022,2018,2021,6,MID,xgb_clf,tsunoda,10,25
2022,2018,2021,6,MID,xgb_ranker,tsunoda,10,25
2022,2018,2021,6,MID,lgb_reg,kevin_magnussen,17,4
2022,2018,2021,6,MID,lgbm_ranker,tsunoda,10,25
2022,2018,2021,6,MID,ensemble,mick_schumacher,14,10
2022,2018,2021,7,MID,ridge,vettel,10,25
2022,2018,2021,7,MID,rf_reg,hamilton,8,15
2022,2018,2021,7,MID,rf_clf,bottas,9,18
2022,2018,2021,7,MID,xgb_reg,bottas,9,18
2022,2018,2021,7,MID,xgb_clf,ricciardo,13,12
2022,2018,2021,7,MID,xgb_ranker,bottas,9,18
2022,2018,2021,7,MID,lgb_reg,bottas,9,18
2022,2018,2021,7,MID,lgbm_ranker,bottas,9,18
2022,2018,2021,7,MID,ensemble,bottas,9,18
2022,2018,2021,8,MID,ridge,alonso,7,12
2022,2018,2021,8,MID,rf_reg,norris,9,18
2022,2018,2021,8,MID,rf_clf,ocon,10,25
2022,2018,2021,8,MID,xgb_reg,gasly,5,8
2022,2018,2021,8,MID,xgb_clf,tsunoda,13,12
2022,2018,2021,8,MID,xgb_ranker,stroll,16,6
2022,2018,2021,8,MID,lgb_reg,vettel,6,10
2022,2018,2021,8,MID,lgbm_ranker,stroll,16,6
2022,2018,2021,8,MID,ensemble,ricciardo,8,15
2022,2018,2021,9,MID,ridge,bottas,7,12
2022,2018,2021,9,MID,rf_reg,russell,4,6
2022,2018,2021,9,MID,rf_clf,ricciardo,11,18
2022,2018,2021,9,MID,xgb_reg,russell,4,6
2022,2018,2021,9,MID,xgb_clf,zhou,8,15
2022,2018,2021,9,MID,xgb_ranker,mick_schumacher,19,1
2022,2018,2021,9,MID,lgb_reg,russell,4,6
2022,2018,2021,9,MID,lgbm_ranker,mick_schumacher,19,1
