cv_year,train_start,train_end,round,stage,model,picked,actual_pos,fantasy_pts
2020,2016,2019,15,MID,ensemble,vettel,13,12
2020,2016,2019,16,LATE,ridge,kvyat,7,12
2020,2016,2019,16,LATE,rf_reg,kvyat,7,12
2020,2016,2019,16,LATE,rf_clf,gasly,11,18
2020,2016,2019,16,LATE,xgb_reg,sainz,4,6
2020,2016,2019,16,LATE,xgb_clf,stroll,3,4
2020,2016,2019,16,LATE,xgb_ranker,norris,10,25
2020,2016,2019,16,LATE,lgb_reg,ocon,2,2
2020,2016,2019,16,LATE,lgbm_ranker,stroll,3,4
2020,2016,2019,16,LATE,ensemble,gasly,11,18
2020,2016,2019,17,LATE,ridge,leclerc,13,12
2020,2016,2019,17,LATE,rf_reg,kvyat,11,18
2020,2016,2019,17,LATE,rf_clf,gasly,8,15
2020,2016,2019,17,LATE,xgb_reg,ricciardo,7,12
2020,2016,2019,17,LATE,xgb_clf,ocon,9,18
2020,2016,2019,17,LATE,xgb_ranker,ocon,9,18
2020,2016,2019,17,LATE,lgb_reg,giovinazzi,16,6
2020,2016,2019,17,LATE,lgbm_ranker,ocon,9,18
2020,2016,2019,17,LATE,ensemble,ocon,9,18
