cv_year,train_start,train_end,round,stage,model,picked,actual_pos,fantasy_pts
2023,2019,2022,11,MID,rf_clf,gasly,20,0
2023,2019,2022,11,MID,xgb_reg,hulkenberg,14,10
2023,2019,2022,11,MID,xgb_clf,stroll,10,25
2023,2019,2022,11,MID,xgb_ranker,ricciardo,13,12
2023,2019,2022,11,MID,lgb_reg,zhou,16,6
2023,2019,2022,11,MID,lgbm_ranker,ricciardo,13,12
2023,2019,2022,11,MID,ensemble,zhou,16,6
2023,2019,2022,12,MID,ridge,stroll,9,18
2023,2019,2022,12,MID,rf_reg,stroll,9,18
2023,2019,2022,12,MID,rf_clf,gasly,11,18
2023,2019,2022,12,MID,xgb_reg,gasly,11,18
2023,2019,2022,12,MID,xgb_clf,alonso,5,8
2023,2019,2022,12,MID,xgb_ranker,stroll,9,18
2023,2019,2022,12,MID,lgb_reg,norris,7,12
2023,2019,2022,12,MID,lgbm_ranker,stroll,9,18
2023,2019,2022,12,MID,ensemble,stroll,9,18
2023,2019,2022,13,MID,ridge,hamilton,6,10
2023,2019,2022,13,MID,rf_reg,albon,8,15
2023,2019,2022,13,MID,rf_clf,gasly,3,4
2023,2019,2022,13,MID,xgb_reg,stroll,11,18
2023,2019,2022,13,MID,xgb_clf,leclerc,19,1
2023,2019,2022,13,MID,xgb_ranker,leclerc,19,1
2023,2019,2022,13,MID,lgb_reg,perez,4,6
2023,2019,2022,13,MID,lgbm_ranker,piastri,9,18
2023,2019,2022,13,MID,ensemble,piastri,9,18
2023,2019,2022,14,MID,ridge,albon,7,12
2023,2019,2022,14,MID,rf_reg,norris,8,15
2023,2019,2022,14,MID,rf_clf,bottas,10,25
2023,2019,2022,14,MID,xgb_reg,hulkenberg,17,4
2023,2019,2022,14,MID,xgb_clf,tsunoda,20,0
2023,2019,2022,14,MID,xgb_ranker,tsunoda,20,0
2023,2019,2022,14,MID,lgb_reg,norris,8,15
2023,2019,2022,14,MID,lgbm_ranker,tsunoda,20,0
2023,2019,2022,14,MID,ensemble,tsunoda,20,0
2023,2019,2022,15,MID,ridge,kevin_magnussen,10,25
2023,2019,2022,15,MID,rf_reg,perez,8,15
2023,2019,2022,15,MID,rf_clf,bottas,17,4
2023,2019,2022,15,MID,xgb_reg,ocon,18,2
2023,2019,2022,15,MID,xgb_clf,lawson,9,18
2023,2019,2022,15,MID,xgb_ranker,lawson,9,18
2023,2019,2022,15,MID,lgb_reg,ocon,18,2
2023,2019,2022,15,MID,lgbm_ranker,lawson,9,18
2023,2019,2022,15,MID,ensemble,lawson,9,18
2023,2019,2022,16,LATE,ridge,alonso,8,15
2023,2019,2022,16,LATE,rf_reg,alonso,8,15
2023,2019,2022,16,LATE,rf_clf,lawson,11,18
2023,2019,2022,16,LATE,xgb_reg,hamilton,5,8
2023,2019,2022,16,LATE,xgb_clf,lawson,11,18
2023,2019,2022,16,LATE,xgb_ranker,lawson,11,18
2023,2019,2022,16,LATE,lgb_reg,sainz,6,10
2023,2019,2022,16,LATE,lgbm_ranker,lawson,11,18
2023,2019,2022,16,LATE,ensemble,alonso,8,15
2023,2019,2022,17,LATE,ridge,gasly,12,15
2023,2019,2022,17,LATE,rf_reg,norris,3,4
2023,2019,2022,17,LATE,rf_clf,bottas,8,15
2023,2019,2022,17,LATE,xgb_reg,gasly,12,15
2023,2019,2022,17,LATE,xgb_clf,bottas,8,15
2023,2019,2022,17,LATE,xgb_ranker,norris,3,4
2023,2019,2022,17,LATE,lgb_reg,sainz,20,0
2023,2019,2022,17,LATE,lgbm_ranker,bottas,8,15
2023,2019,2022,17,LATE,ensemble,norris,3,4
2023,2019,2022,18,LATE,ridge,gasly,6,10
2023,2019,2022,18,LATE,rf_reg,ocon,18,2
2023,2019,2022,18,LATE,rf_clf,ricciardo,15,8
2023,2019,2022,18,LATE,xgb_reg,ocon,18,2
2023,2019,2022,18,LATE,xgb_clf,albon,9,18
2023,2019,2022,18,LATE,xgb_ranker,ricciardo,15,8
2023,2019,2022,18,LATE,lgb_reg,piastri,17,4
2023,2019,2022,18,LATE,lgbm_ranker,alonso,16,6
2023,2019,2022,18,LATE,ensemble,piastri,17,4
2023,2019,2022,19,LATE,ridge,piastri,8,15
2023,2019,2022,19,LATE,rf_reg,ricciardo,7,12
2023,2019,2022,19,LATE,rf_clf,bottas,15,8
2023,2019,2022,19,LATE,xgb_reg,gasly,11,18
2023,2019,2022,19,LATE,xgb_clf,zhou,14,10
2023,2019,2022,19,LATE,xgb_ranker,zhou,14,10
2023,2019,2022,19,LATE,lgb_reg,ocon,10,25
2023,2019,2022,19,LATE,lgbm_ranker,zhou,14,10
2023,2019,2022,19,LATE,ensemble,gasly,11,18
2023,2019,2022,20,LATE,ridge,norris,2,2
2023,2019,2022,20,LATE,rf_reg,norris,2,2
2023,2019,2022,20,LATE,rf_clf,albon,19,1
2023,2019,2022,20,LATE,xgb_reg,ocon,10,25
2023,2019,2022,20,LATE,xgb_clf,albon,19,1
2023,2019,2022,20,LATE,xgb_ranker,albon,19,1
2023,2019,2022,20,LATE,lgb_reg,gasly,7,12
2023,2019,2022,20,LATE,lgbm_ranker,ricciardo,13,12
2023,2019,2022,20,LATE,ensemble,gasly,7,12
2023,2019,2022,21,LATE,ridge,gasly,11,18
2023,2019,2022,21,LATE,rf_reg,alonso,9,18
2023,2019,2022,21,LATE,rf_clf,hulkenberg,19,1
2023,2019,2022,21,LATE,xgb_reg,bottas,17,4
2023,2019,2022,21,LATE,xgb_clf,norris,20,0
2023,2019,2022,21,LATE,xgb_ranker,hulkenberg,19,1
2023,2019,2022,21,LATE,lgb_reg,bottas,17,4
2023,2019,2022,21,LATE,lgbm_ranker,hulkenberg,19,1
2023,2019,2022,21,LATE,ensemble,hulkenberg,19,1
2023,2019,2022,22,LATE,ridge,hamilton,9,18
2023,2019,2022,22,LATE,rf_reg,sainz,18,2
2023,2019,2022,22,LATE,rf_clf,ocon,12,15
2023,2019,2022,22,LATE,xgb_reg,stroll,10,25
2023,2019,2022,22,LATE,xgb_clf,gasly,13,12
2023,2019,2022,22,LATE,xgb_ranker,ocon,12,15
2023,2019,2022,22,LATE,lgb_reg,stroll,10,25
2023,2019,2022,22,LATE,lgbm_ranker,alonso,7,12
2023,2019,2022,22,LATE,ensemble,ocon,12,15
