feature,version,description,verdict,criterion,base_rf_reg,base_lgb_reg,base_ridge,base_rf_clf,base_xgb_clf,ext_rf_reg,ext_lgb_reg,ext_ridge,ext_rf_clf,ext_xgb_clf,delta_rf_reg,delta_lgb_reg,delta_ridge,delta_rf_clf,delta_xgb_clf,delta_avg_reg,delta_avg_clf,delta_avg_all
circ_avg_pit_stops,v3.98,Avg pit stop count per race at circuit (last 5 yrs),KEEP,all_5_models,13.909090909090908,12.272727272727273,10.5,10.590909090909092,8.818181818181818,13.181818181818182,12.772727272727273,10.5,9.954545454545455,10.636363636363637,-0.7272727272727266,0.5,0.0,-0.6363636363636367,1.8181818181818183,-0.11363636363636331,0.5909090909090908,0.190909090909091
