feature,version,description,verdict,criterion,base_rf_reg,base_lgb_reg,base_ridge,base_rf_clf,base_xgb_clf,ext_rf_reg,ext_lgb_reg,ext_ridge,ext_rf_clf,ext_xgb_clf,delta_rf_reg,delta_lgb_reg,delta_ridge,delta_rf_clf,delta_xgb_clf,delta_avg_reg,delta_avg_clf,delta_avg_all
drv_teammate_qual_delta,v4.10,grid_position − teammate_grid (intra-team qual delta),DISCARD,all_5_models,12.045454545454545,14.272727272727273,10.272727272727273,12.727272727272727,9.045454545454545,13.909090909090908,9.454545454545455,10.5,9.409090909090908,13.409090909090908,1.8636363636363633,-4.818181818181818,0.22727272727272663,-3.3181818181818183,4.363636363636363,-1.4772727272727275,0.5227272727272725,-0.3363636363636367
