feature,version,description,verdict,criterion,base_rf_reg,base_lgb_reg,base_ridge,base_rf_clf,base_xgb_clf,ext_rf_reg,ext_lgb_reg,ext_ridge,ext_rf_clf,ext_xgb_clf,delta_rf_reg,delta_lgb_reg,delta_ridge,delta_rf_clf,delta_xgb_clf,delta_avg_reg,delta_avg_clf,delta_avg_all
drv_starts_p10_zone_rate,v4.06,"Rate driver starts P8–P12 in qualifying, last 10 races",DISCARD,all_5_models,12.045454545454545,14.272727272727273,10.272727272727273,12.727272727272727,9.045454545454545,13.454545454545455,11.590909090909092,10.272727272727273,9.363636363636363,9.681818181818182,1.40909090909091,-2.6818181818181817,0.0,-3.3636363636363633,0.6363636363636367,-0.6363636363636358,-1.3636363636363633,-0.7999999999999996
