feature,version,description,verdict,criterion,base_rf_reg,base_lgb_reg,base_ridge,base_rf_clf,base_xgb_clf,ext_rf_reg,ext_lgb_reg,ext_ridge,ext_rf_clf,ext_xgb_clf,delta_rf_reg,delta_lgb_reg,delta_ridge,delta_rf_clf,delta_xgb_clf,delta_avg_reg,delta_avg_clf,delta_avg_all
circ_vsc_rate,v3.96,Avg VSC deployments per race at circuit (last 5 yrs),KEEP,all_5_models,13.0,10.318181818181818,10.0,10.090909090909092,10.727272727272727,12.727272727272727,9.818181818181818,10.818181818181818,10.590909090909092,11.090909090909092,-0.2727272727272734,-0.5,0.8181818181818183,0.5,0.3636363636363651,-0.3863636363636367,0.43181818181818254,0.18181818181818202
