feature,version,description,verdict,criterion,base_rf_reg,base_lgb_reg,base_ridge,base_rf_clf,base_xgb_clf,ext_rf_reg,ext_lgb_reg,ext_ridge,ext_rf_clf,ext_xgb_clf,delta_rf_reg,delta_lgb_reg,delta_ridge,delta_rf_clf,delta_xgb_clf,delta_avg_reg,delta_avg_clf,delta_avg_all
drv_overperformance_rate,v4.04,Rate driver finishes better than grid in last 5 races,DISCARD,all_5_models,12.045454545454545,14.272727272727273,10.272727272727273,12.727272727272727,9.045454545454545,13.727272727272727,10.136363636363637,10.818181818181818,11.409090909090908,11.772727272727273,1.6818181818181817,-4.136363636363637,0.545454545454545,-1.3181818181818183,2.7272727272727284,-1.2272727272727275,0.704545454545455,-0.1
