train_start,train_end,year,round,driver_id,constructor_id,grid_position,ridge_score,ridge_pick,rf_reg_score,rf_reg_pick,rf_clf_score,rf_clf_pick,xgb_reg_score,xgb_reg_pick,xgb_clf_score,xgb_clf_pick,xgb_ranker_score,xgb_ranker_pick,lgb_reg_score,lgb_reg_pick,lgbm_ranker_score,lgbm_ranker_pick,ensemble_score,ensemble_pick,vote_count,actual_pos
2014,2017,2018,1,stroll,williams,14.0,13.835971733786536,0,11.82608306658698,0,11.579988033258868,0,10.053718,1,10.367364031561186,1,-0.66638625,1,10.41001692690944,0,0.3441254233096256,0,0.9523185529297816,1,4,14
2014,2017,2018,1,ricciardo,red_bull,5.0,7.49461594399308,0,9.334082703273744,0,6.664295664832374,0,11.103989,0,8.14516604818999,0,-3.0014946,0,10.020778861932811,1,-6.5691184030839125,0,0.42923227662119184,0,1,4
2014,2017,2018,1,perez,force_india,13.0,11.958026154872371,0,11.079970331915431,0,12.051796481547367,1,11.387419,0,9.176918555520743,0,-2.3217165,0,9.534366077602684,0,-2.795751300535211,0,0.6464002851480646,0,1,11
2014,2017,2018,1,grosjean,haas,7.0,10.398032414752192,0,9.951618289505074,1,11.91216727790409,0,11.847015,0,9.508495797110124,0,-3.0044553,0,11.92660912410455,0,-4.129571735683087,0,0.4888589408917606,0,1,16
2014,2017,2018,1,kevin_magnussen,haas,6.0,10.024863151503581,1,10.097455002768415,0,11.378874825065411,0,10.978278,0,9.330715828947653,0,-2.6427824,0,11.782061355327535,0,-2.7741282976754102,0,0.554269599213393,0,1,17
2014,2017,2018,1,ocon,force_india,15.0,13.161735589479676,0,11.498318774924682,0,11.48371807752688,0,10.795847,0,9.886165877604812,0,-0.6877305,0,12.20308936221439,0,1.1324045400468674,1,0.9089369882448896,0,1,12
2014,2017,2018,1,vettel,ferrari,3.0,5.668911753263841,0,4.508117669056991,0,4.213331201679897,0,2.864034,0,7.475316153391098,0,-4.4251328,0,2.010489827839584,0,-8.561424388759242,0,0.04460903718998978,0,0,1
2014,2017,2018,1,hamilton,mercedes,1.0,6.057879131930678,0,3.964941871208607,0,2.577668290743238,0,4.6136637,0,6.581947485916477,0,-3.352257,0,5.319656170352921,0,-8.112644864714913,0,0.1851303088195603,0,0,2
2014,2017,2018,1,raikkonen,ferrari,2.0,6.221928551969157,0,7.081498770512713,0,3.5823852091065334,0,7.7399673,0,7.622007095012238,0,-4.142363,0,10.22522101975189,0,-9.190617372831907,0,0.14853261973123527,0,0,3
2014,2017,2018,1,bottas,mercedes,10.0,7.670692610229933,0,10.883821535383767,0,6.809098724373299,0,10.823272,0,8.019300199103833,0,-3.8393178,0,9.041099224876447,0,-8.160159546794373,0,0.22899097684110156,0,0,8
