train_start,train_end,year,round,driver_id,constructor_id,grid_position,ridge_score,ridge_pick,rf_reg_score,rf_reg_pick,rf_clf_score,rf_clf_pick,xgb_reg_score,xgb_reg_pick,xgb_clf_score,xgb_clf_pick,xgb_ranker_score,xgb_ranker_pick,lgb_reg_score,lgb_reg_pick,lgbm_ranker_score,lgbm_ranker_pick,ensemble_score,ensemble_pick,vote_count,actual_pos
2021,2024,2025,1,bortoleto,sauber,15.0,12.207017811752253,0,12.926731264007351,0,11.26872664588049,0,12.018139,0,11.498595610006742,1,0.1615784,1,11.337178098385607,0,1.7929022277307523,1,0.9197159660273148,1,4,16
2021,2024,2025,1,hadjar,rb,11.0,10.8841634756753,0,11.868969592466794,0,12.560611665974767,1,10.392606,0,9.88268982844563,0,-0.7597853,0,9.999546726584185,1,-2.0878640742101178,0,0.8152490104326291,0,2,20
2021,2024,2025,1,tsunoda,rb,5.0,10.42104039675029,1,9.442071031646975,0,10.454684559181516,0,9.423433,0,9.503854205802305,0,-1.4041232,0,9.838938981177652,0,-3.9860815197834736,0,0.6601151957431494,0,1,12
2021,2024,2025,1,albon,williams,6.0,10.859782436035719,0,9.657490753885059,1,11.50902075537364,0,9.612528,0,9.573669564241138,0,-1.949939,0,9.271834100364039,0,-3.3208900549674896,0,0.5863357652704251,0,1,5
2021,2024,2025,1,doohan,alpine,14.0,12.085973756677731,0,13.17641441110726,0,11.17535358661071,0,9.906114,1,10.085666661267068,0,-0.91942954,0,11.971062535749804,0,-1.1950342345996612,0,0.7183131456122537,0,1,19
2021,2024,2025,1,russell,mercedes,4.0,7.626523698292039,0,6.015839785818501,0,5.367007668591094,0,7.45795,0,8.209431937070994,0,-3.9377084,0,2.8079502831854413,0,-7.7429502497108285,0,0.12753582830631752,0,0,3
2021,2024,2025,1,max_verstappen,red_bull,3.0,5.337881981402936,0,5.28515025736142,0,4.041818350786464,0,5.9026895,0,7.048464233750061,0,-4.4289303,0,5.117932932629767,0,-8.46290023976899,0,0.03135963785824086,0,0,2
2021,2024,2025,1,norris,mclaren,1.0,4.8748957093800325,0,6.791068305373606,0,2.4402331611079093,0,6.8122163,0,6.690100863501298,0,-4.228207,0,4.191905594916911,0,-7.59947113842934,0,0.03970641922920951,0,0,1
2021,2024,2025,1,antonelli,mercedes,16.0,12.612843111910255,0,12.849894922578397,0,10.422264995310151,0,11.548742,0,9.659520836176466,0,-0.68876284,0,11.502593557425456,0,-2.04305691630346,0,0.7272019695404802,0,0,4
2021,2024,2025,1,leclerc,ferrari,7.0,7.399254868345116,0,7.480818746001392,0,8.501398302935737,0,9.491431,0,9.053418373154447,0,-3.107837,0,6.0564032514235535,0,-4.72037994749687,0,0.334249606968168,0,0,8
2021,2024,2025,1,hulkenberg,sauber,17.0,14.870214600244058,0,12.962760739884464,0,11.438948456698721,0,13.203113,0,8.935079999631208,0,-2.2770898,0,12.571348263840779,0,-5.018749467945374,0,0.4822351148006909,0,0,7
2021,2024,2025,1,stroll,aston_martin,13.0,13.290352398436701,0,13.412004660511853,0,11.702073338049544,0,14.4093485,0,9.377859398342604,0,-1.2967786,0,14.18561624347088,0,-4.261675314677441,0,0.6134488132131641,0,0,6
2021,2024,2025,1,gasly,alpine,9.0,11.095679597963212,0,10.915470558682118,0,12.033180776641345,0,11.313632,0,9.45046755003495,0,-0.7808651,0,11.877302377270354,0,-2.334639957580379,0,0.7266965628240176,0,0,11
2021,2024,2025,1,hamilton,ferrari,8.0,8.928780052350154,0,8.678365077591513,0,10.277201380046609,0,7.317984,0,9.630610265712503,0,-2.731286,0,5.791627793691986,0,-4.002410104415742,0,0.4207904669527552,0,0,10
2021,2024,2025,1,piastri,mclaren,2.0,5.908158012007978,0,6.018266108112303,0,3.861857071126896,0,6.624438,0,8.340938549571446,0,-3.6422892,0,4.686235928550804,0,-3.690410392935377,0,0.20475655929504022,0,0,9
2021,2024,2025,1,ocon,haas,19.0,14.296602904394398,0,14.157249628636528,0,9.853938008633865,0,13.728007,0,8.710453206997386,0,-2.4546068,0,14.467203679034712,0,-5.860036251952677,0,0.41328233990766644,0,0,13
2021,2024,2025,1,lawson,red_bull,18.0,15.031440627423024,0,13.922973860933428,0,9.458413280664265,0,15.141484,0,8.659019933590194,0,-1.808339,0,15.844450587176652,0,-3.080327535626055,0,0.5223625263302194,0,0,15
2021,2024,2025,1,bearman,haas,20.0,14.826729304422958,0,14.133096843792867,0,10.937460957760013,0,13.00997,0,10.035970771326328,0,-2.0068297,0,13.627430377708423,0,-1.3667525147370752,0,0.5636348151457016,0,0,14
2021,2024,2025,1,sainz,williams,10.0,8.393359526933,0,9.135779658742777,0,10.333427840714643,0,9.477608,0,9.355444360945201,0,-3.7258723,0,7.104858889084519,0,-5.349512376313184,0,0.2833140079616078,0,0,18
2021,2024,2025,1,alonso,aston_martin,12.0,12.274066079619894,0,11.706527480330099,0,12.344641154789802,0,11.530796,0,10.025474738291054,0,-1.8423724,0,11.121577386375918,0,-3.561713947483759,0,0.6009948705174829,0,0,17
2021,2024,2025,2,alonso,aston_martin,13.0,12.035284324106641,0,13.050187789364177,0,12.164461549613502,0,14.188732,0,9.693750887950804,1,-0.21463723,1,13.51665631997976,0,-1.2526261591016565,1,0.9149037996037961,1,4,17
2021,2024,2025,2,hadjar,rb,7.0,9.557699313264953,1,10.362536931232848,0,11.045843138520514,0,9.841979,1,9.546417088839128,0,-2.416448,0,6.824769287853497,0,-5.361002555837409,0,0.5378942560490745,0,2,11
2021,2024,2025,2,albon,williams,10.0,10.67261310818801,0,10.266390514634852,1,11.697616460719413,0,11.275531,0,9.64692155376176,0,-1.8612483,0,10.478271542654637,0,-2.1068830203895637,0,0.7453277891146356,0,1,7
2021,2024,2025,2,tsunoda,rb,9.0,12.076519154614054,0,11.844199711837962,0,12.308444395632149,0,10.384108,0,9.35188332094664,0,-2.6213965,0,10.30787184433444,1,-3.917533458019045,0,0.6326356860810028,0,1,16
2021,2024,2025,2,hulkenberg,sauber,12.0,12.775785904365222,0,10.951688919838757,0,12.45607248643431,1,13.505065,0,9.317737152405773,0,-1.4415419,0,10.467698457390645,0,-3.104042585667324,0,0.7893312742298516,0,1,15
2021,2024,2025,2,russell,mercedes,2.0,4.649297729735775,0,4.913096184921648,0,3.9469404172641487,0,5.599746,0,7.766292484341937,0,-3.7416258,0,3.842839702094552,0,-7.560799814785586,0,0.16294411017365656,0,0,3
2021,2024,2025,2,norris,mclaren,3.0,4.144085327535611,0,5.694030294753158,0,3.9031087698372233,0,5.9700704,0,6.942708429577812,0,-4.554143,0,4.997555425646673,0,-8.642142070836588,0,0.027467752663324626,0,0,2
2021,2024,2025,2,piastri,mclaren,1.0,3.636157021234389,0,5.089556642808988,0,4.295810868742491,0,5.121149,0,7.4843610678264145,0,-3.5673752,0,5.405132043744116,0,-8.701249841751778,0,0.17166635216433107,0,0,1
2021,2024,2025,2,max_verstappen,red_bull,4.0,5.507059418128741,0,5.580847176729211,0,5.145935426777676,0,5.6152306,0,7.579207560295906,0,-4.635941,0,2.839076546581558,0,-9.196984506442934,0,0.03218666171243611,0,0,4
2021,2024,2025,2,bearman,haas,17.0,14.87717144412288,0,15.075634879079695,0,9.108163127581642,0,14.848296,0,8.280080718291178,0,-1.2906625,0,16.742481457565034,0,-3.3793573069474654,0,0.6484483434118161,0,0,8
2021,2024,2025,2,antonelli,mercedes,8.0,4.835702413193176,0,8.514609203693333,0,9.623499258972453,0,6.0163255,0,9.147478797872004,0,-2.6267002,0,8.279688708577849,0,-5.445098370394939,0,0.4974646455983818,0,0,6
2021,2024,2025,2,ocon,haas,11.0,11.132558121532787,0,12.61482359872525,0,11.980308250975789,0,15.054595,0,9.675833334593989,0,-0.45481214,0,11.930469819070442,0,-4.197615750846583,0,0.8452183510210561,0,0,5
2021,2024,2025,2,lawson,red_bull,20.0,15.404313049067088,0,15.61171072221799,0,7.669504174547739,0,15.959239,0,7.8838713700171335,0,-2.3284307,0,17.26926876159618,0,-5.218203966580762,0,0.44915336896385644,0,0,12
2021,2024,2025,2,sainz,williams,15.0,11.832010970680034,0,11.589516016683287,0,11.386038131632182,0,12.11397,0,9.147387623352175,0,-2.7823622,0,10.380567864075127,0,-2.944475549891355,0,0.604436944683542,0,0,10
2021,2024,2025,2,stroll,aston_martin,14.0,13.159600587864851,0,12.444523314585737,0,11.543190915022393,0,14.34255,0,9.170890075403042,0,-1.014284,0,13.016655240635556,0,-3.9988278107033848,0,0.7468143422121062,0,0,9
2021,2024,2025,2,bortoleto,sauber,19.0,14.115827991518872,0,15.492077263666383,0,6.428622591177335,0,15.476485,0,8.087362129650696,0,-2.218648,0,15.798051937755554,0,-5.279322565698406,0,0.44890468701171954,0,0,14
2021,2024,2025,2,doohan,alpine,18.0,15.935222205378745,0,15.978763856825408,0,6.225291677825297,0,15.933902,0,7.575099983993151,0,-2.634563,0,17.35043312298485,0,-6.891226329116128,0,0.34986241470268126,0,0,13
2021,2024,2025,2,leclerc,ferrari,6.0,6.626293533683059,0,7.2607727936250726,0,9.063937352776842,0,7.1955047,0,9.321303462986918,0,-3.8923564,0,6.110058953052995,0,-7.3592218658636,0,0.26903924830620024,0,0,18
2021,2024,2025,2,hamilton,ferrari,5.0,6.45986284077499,0,6.737705152795387,0,9.485448105449443,0,6.473412,0,9.506937265536637,0,-3.2140744,0,5.066312717892643,0,-7.07281708460754,0,0.36679436195739,0,0,19
2021,2024,2025,2,gasly,alpine,16.0,14.270961994382853,0,13.689562511890854,0,11.383489883892892,0,12.4999275,0,9.228894076231798,0,-1.5365572,0,12.710393105807858,0,-3.3218417578962454,0,0.6928588054013374,0,0,20
2021,2024,2025,3,bearman,haas,10.0,10.809235454077784,0,11.752817911654331,0,12.872555074180633,1,11.059354,0,10.303378270764036,1,0.055022344,1,12.761790640562825,0,-0.012487932920966886,1,0.9226445822205085,1,5,10
2021,2024,2025,3,albon,williams,9.0,9.945591013546201,1,10.653152819372899,0,12.458785465171822,0,9.3629265,0,9.575425764813396,0,-0.8484509,0,9.97955714586257,1,-2.706412808248182,0,0.8291914269632373,0,2,9
2021,2024,2025,3,sainz,williams,12.0,10.752985456081845,0,11.15386465866625,0,12.3208473559213,0,9.82208,1,9.417433549477046,0,-2.0225248,0,9.800249455605458,0,-4.2821560972504065,0,0.6395302575195009,0,1,14
2021,2024,2025,3,hadjar,rb,7.0,10.786757660036479,0,10.28045536558343,1,11.874167776433412,0,8.97085,0,9.722167039521624,0,-2.4793906,0,7.995341931737444,0,-7.082748954260554,0,0.4838567184566951,0,1,8
2021,2024,2025,3,leclerc,ferrari,4.0,7.210806695897642,0,6.497690452236451,0,7.89243927116504,0,6.210599,0,9.159154667976313,0,-4.4239154,0,3.7404928907653376,0,-6.479543964229898,0,0.16674019359442424,0,0,4
2021,2024,2025,3,piastri,mclaren,3.0,4.189145204385877,0,6.329556438518523,0,4.264960871530124,0,8.287815,0,7.575487821288279,0,-3.7676935,0,7.637657220023349,0,-5.867424275660656,0,0.19774866912759692,0,0,3
2021,2024,2025,3,norris,mclaren,2.0,3.042052174176092,0,4.957121747597933,0,3.0167593957893857,0,6.1271706,0,7.308061283956168,0,-4.5782766,0,6.117196505996629,0,-7.9807440298672985,0,0.03286002348348708,0,0,2
2021,2024,2025,3,max_verstappen,red_bull,1.0,4.368442744989741,0,4.574429815879308,0,2.82355662224876,0,3.5366907,0,7.409863642502915,0,-4.086339,0,1.0734701837586602,0,-9.191356245722439,0,0.0622895100113302,0,0,1
2021,2024,2025,3,hamilton,ferrari,8.0,9.208287091533428,0,9.6939284325801,0,11.36680233002751,0,7.8999815,0,9.692461082283222,0,-3.4805713,0,9.187284710043286,0,-4.394907315193182,0,0.4182330856189071,0,0,7
2021,2024,2025,3,antonelli,mercedes,6.0,5.694677153637595,0,7.030372656149157,0,8.221689377906404,0,3.8792884,0,9.235126503638638,0,-2.47768,0,4.334433245304638,0,-4.557193646000761,0,0.44390787691956135,0,0,6
2021,2024,2025,3,alonso,aston_martin,13.0,12.095833064053801,0,12.872969518054445,0,12.138867022933093,0,13.694519,0,9.235959458206116,0,-1.8941851,0,14.076677850424728,0,-3.2655593488643913,0,0.5967595778526696,0,0,11
2021,2024,2025,3,russell,mercedes,5.0,5.991888477468577,0,5.343336322816467,0,6.10019425548071,0,4.9377656,0,8.572307011234011,0,-3.9406404,0,4.142147112936086,0,-7.495794280000795,0,0.1765919208427307,0,0,5
2021,2024,2025,3,tsunoda,red_bull,15.0,13.290176114078914,0,14.11701562453929,0,11.024265641463435,0,14.313946,0,9.319665414725451,0,-1.0023345,0,15.280969311342188,0,-2.106639127076449,0,0.7061837810305442,0,0,12
2021,2024,2025,3,gasly,alpine,11.0,12.473284601608258,0,12.32361817428116,0,12.53667288852849,0,11.065939,0,9.393731433200086,0,-2.9654393,0,11.823039123584623,0,-6.6514256679355555,0,0.43714102707545555,0,0,13
2021,2024,2025,3,doohan,alpine,19.0,16.38427948565289,0,16.71284997887005,0,5.0187711676608595,0,16.852781,0,8.220260756144636,0,-3.851767,0,17.93736466188194,0,-8.20445856895629,0,0.1518778275053364,0,0,15
2021,2024,2025,3,hulkenberg,sauber,16.0,15.118142996086974,0,14.920586454632785,0,10.49421240296815,0,15.287982,0,8.93871416569437,0,-1.7124542,0,16.458088472781135,0,-5.387009190089259,0,0.5512359482284239,0,0,16
2021,2024,2025,3,lawson,rb,14.0,13.394028014090965,0,14.034876158909317,0,11.076226274984982,0,13.841841,0,9.069723597991956,0,-2.5834148,0,15.854452911787394,0,-3.7224611854698306,0,0.48136193599598504,0,0,17
2021,2024,2025,3,ocon,haas,18.0,13.561300940844342,0,13.381176132474152,0,10.206682295871289,0,12.585076,0,8.631754629206636,0,-2.1597123,0,12.818997954631104,0,-5.585755269552003,0,0.4978541496864538,0,0,18
2021,2024,2025,3,bortoleto,sauber,17.0,15.508880415676376,0,16.081455520976075,0,7.203743150022067,0,15.396349,0,8.153473496864208,0,-1.5167654,0,15.373240593117046,0,-5.221644908783286,0,0.5211552099679767,0,0,19
2021,2024,2025,3,stroll,aston_martin,20.0,15.637404293454777,0,15.29475496726508,0,8.741633359558882,0,16.553215,0,8.51396464441256,0,-2.3155544,0,17.404692853004523,0,-6.071585670131421,0,0.4328974076612782,0,0,20
2021,2024,2025,4,hadjar,rb,12.0,12.4928468316131,0,11.948015391610097,0,12.793267684394447,1,9.904507,0,10.201386563045888,1,-1.2933497,0,11.30442709892062,0,-2.1539124149838536,1,0.7978670468745888,0,3,13
2021,2024,2025,4,tsunoda,red_bull,10.0,10.636084398776767,0,11.925093477512947,0,12.246013348053546,0,10.86528,0,9.556127629618004,0,0.06497968,1,12.104459815248228,0,-2.5937515683589236,0,0.9083365372506309,1,2,9
2021,2024,2025,4,sainz,williams,8.0,9.25602854908707,0,9.887511186954645,1,11.44529164302177,0,9.958973,1,9.382017961899084,0,-4.2616315,0,11.279022984804925,0,-6.267841758335023,0,0.34797959652669636,0,2,19
2021,2024,2025,4,norris,mclaren,6.0,5.3058979879210915,0,6.936419874927555,0,6.014785539676281,0,9.230655,0,8.286130177707053,0,-4.5128465,0,9.698221909352931,1,-7.440286265745219,0,0.25202340258829786,0,1,3
2021,2024,2025,4,gasly,alpine,5.0,9.455832078994751,1,8.356226974357877,0,11.008090504609854,0,9.524747,0,8.924546945272638,0,-2.400713,0,8.895801449152074,0,-5.679996260012329,0,0.5625675928798793,0,1,7
2021,2024,2025,4,leclerc,ferrari,3.0,6.522064168228127,0,4.896546243363276,0,5.583476248562426,0,6.3575406,0,8.278865742712465,0,-5.0131564,0,5.443377578744584,0,-8.507365551686812,0,0.08045196678739719,0,0,4
2021,2024,2025,4,piastri,mclaren,1.0,3.8997021794406956,0,5.056115488487078,0,2.6465525245313217,0,5.3494735,0,7.016721311434018,0,-4.328983,0,7.072387461993959,0,-8.034232174306242,0,0.11947518101903402,0,0,1
2021,2024,2025,4,russell,mercedes,2.0,5.322771510106971,0,4.811955339122136,0,3.3616540358106333,0,5.7574635,0,6.774473432248553,0,-4.3713293,0,6.375196004372602,0,-8.969911914545051,0,0.09614128808035353,0,0,2
2021,2024,2025,4,ocon,haas,14.0,12.204589840040654,0,13.074120265264689,0,11.3671083169944,0,13.260649,0,8.369403780661203,0,-1.2078472,0,13.187264618769925,0,-3.757951451268284,0,0.6995612078737302,0,0,8
2021,2024,2025,4,bearman,haas,20.0,15.09107632554354,0,15.589006413055095,0,8.932512637999174,0,15.704653,0,8.900449294422076,0,-2.1737125,0,16.478470617311462,0,-6.811210779084534,0,0.48448596559398505,0,0,10
2021,2024,2025,4,max_verstappen,red_bull,7.0,6.73710729979223,0,6.56508626394189,0,8.407174635169564,0,7.129545,0,8.894206153767577,0,-4.3244596,0,8.334598412121142,0,-6.643383904230245,0,0.2741071254463586,0,0,6
2021,2024,2025,4,hamilton,ferrari,9.0,9.18770991850523,0,9.84655843851532,0,11.420617738488117,0,10.081629,0,9.700977572049794,0,-3.1943357,0,10.686861121903972,0,-4.200844399076722,0,0.5381992542262639,0,0,5
2021,2024,2025,4,albon,williams,15.0,12.464079669089825,0,12.534467726184369,0,11.758205661582329,0,12.802359,0,9.234245893436679,0,-0.8951497,0,14.266182677382425,0,-4.522129112694385,0,0.7290408528638326,0,0,12
2021,2024,2025,4,antonelli,mercedes,4.0,5.173525982913581,0,5.108074249386289,0,5.011705506009505,0,4.2477827,0,7.350596300317296,0,-2.6459663,0,4.643020389924622,0,-6.685448736322206,0,0.3607210926630867,0,0,11
2021,2024,2025,4,alonso,aston_martin,13.0,12.439655615625473,0,12.917139699389068,0,12.155399694932575,0,14.019763,0,9.440868045364846,0,-1.4261469,0,15.026360898855842,0,-3.3741516625014327,0,0.6982810746404511,0,0,15
2021,2024,2025,4,doohan,alpine,11.0,12.402838192543655,0,13.439970301385188,0,11.575274074297464,0,13.663837,0,9.127381431119352,0,-1.9605464,0,12.431454292043217,0,-3.058077024135479,0,0.6507505539532568,0,0,14
2021,2024,2025,4,lawson,rb,17.0,14.714673001475433,0,14.373333746395515,0,8.90946880114643,0,14.835116,0,8.311188563694474,0,-1.9960979,0,14.600849065541357,0,-3.2524259699756715,0,0.5771586953303316,0,0,16
2021,2024,2025,4,stroll,aston_martin,19.0,15.134240728115103,0,14.945192185721947,0,9.140956700810504,0,15.554985,0,9.228679130883833,0,-2.8459754,0,14.647863250033653,0,-7.164828137733857,0,0.41531304442131334,0,0,17
2021,2024,2025,4,bortoleto,sauber,18.0,15.681112530928104,0,16.36701446099317,0,5.5158524167693805,0,17.115072,0,7.726628806529714,0,-3.1123202,0,17.17687822144762,0,-7.737248680936284,0,0.2933594164320203,0,0,18
2021,2024,2025,4,hulkenberg,sauber,16.0,14.928618767501597,0,14.19789223938315,0,11.127146854058148,0,14.0085125,0,8.944008694523632,0,-2.6922576,0,15.522242575765167,0,-4.930189412772188,0,0.49995461795792406,0,0,20
2021,2024,2025,5,albon,williams,11.0,11.594853885480086,0,11.942966840171966,0,12.464886727045434,0,10.582886,0,10.529199811565322,1,-1.0977116,0,12.834559151984978,0,-0.7061783797978908,1,0.8704865980470518,1,3,9
2021,2024,2025,5,piastri,mclaren,2.0,3.7408033566499377,0,6.251410565292252,0,3.1889942927724433,0,10.145984,1,7.917328803927562,0,-4.276165,0,10.05877891650867,1,-8.831402306574269,0,0.1947187250632309,0,2,1
2021,2024,2025,5,hadjar,rb,14.0,13.720300682483227,0,14.110333847232019,0,11.561586724620037,0,15.086162,0,9.308344054366385,0,-0.75095934,1,15.205177380773517,0,-2.83041936247108,0,0.840590312864217,0,1,10
2021,2024,2025,5,norris,mclaren,10.0,7.18806095633548,0,9.314001463048626,1,6.225591826184722,0,12.261812,0,8.281002387335876,0,-3.6038752,0,11.00763530465311,0,-7.495920802117385,0,0.30905454833536405,0,1,4
