train_start,train_end,year,round,driver_id,constructor_id,grid_position,ridge_score,ridge_pick,rf_reg_score,rf_reg_pick,rf_clf_score,rf_clf_pick,xgb_reg_score,xgb_reg_pick,xgb_clf_score,xgb_clf_pick,xgb_ranker_score,xgb_ranker_pick,lgb_reg_score,lgb_reg_pick,lgbm_ranker_score,lgbm_ranker_pick,ensemble_score,ensemble_pick,vote_count,actual_pos
2018,2021,2022,1,norris,mclaren,13.0,11.501243509009733,0,10.699246519730583,0,11.769607007511594,1,11.4290495,0,9.3862900386362,0,-1.6208037,0,9.837281801880085,0,0.8235946840289752,1,0.8428452419618199,1,3,15
2018,2021,2022,1,ocon,alpine,11.0,11.54799153685441,0,9.561142729996526,0,11.450394403270177,0,8.984345,1,10.10523024215653,1,-0.8892455,1,7.796529440140077,0,-4.326051754601618,0,0.8410328114680186,0,3,7
2018,2021,2022,1,alonso,alpine,8.0,10.53712876363098,1,9.420136491621406,0,10.821517049203193,0,8.725665,0,9.036892373211545,0,-1.4478874,0,10.115794560332821,1,-6.722080309513912,0,0.7424926395188,0,2,9
2018,2021,2022,1,gasly,alphatauri,10.0,10.668037795026752,0,9.996536703611556,1,11.46397472389687,0,11.493477,0,9.461163272827196,0,-1.03127,0,12.397034134793028,0,-3.718206697892866,0,0.8116318856300246,0,1,20
2018,2021,2022,1,russell,mercedes,9.0,10.9133603223716,0,11.607277257552107,0,10.934855045802362,0,11.034848,0,9.528673116951923,0,-2.914261,0,11.403611574468036,0,-3.5954151439779722,0,0.45535417930695515,0,0,4
2018,2021,2022,1,hamilton,mercedes,5.0,5.854735345077974,0,7.503440849449736,0,4.391920834252428,0,6.901254,0,7.670633393584346,0,-3.4284146,0,4.530031495436882,0,-8.27294822666311,0,0.11926769260002368,0,0,3
2018,2021,2022,1,sainz,ferrari,3.0,6.351326941384446,0,5.707990930130888,0,4.764304184358412,0,5.4860735,0,8.115119549689725,0,-3.448156,0,4.513005995041811,0,-5.704126153767122,0,0.16802204611201854,0,0,2
2018,2021,2022,1,leclerc,ferrari,1.0,4.882984848412123,0,4.6059727432668724,0,4.12123307919858,0,5.428995,0,7.463782739248891,0,-2.9273028,0,5.563311404332642,0,-4.62504310036059,0,0.27039321089792606,0,0,1
2018,2021,2022,1,tsunoda,alphatauri,16.0,12.411246655076791,0,13.073557335932028,0,11.094778922256376,0,11.353066,0,9.40477100598448,0,-2.1419866,0,10.463653973906974,0,0.008166728782769658,0,0.696233233562514,0,0,8
2018,2021,2022,1,zhou,alfa,15.0,13.66433342627329,0,15.102430892007796,0,9.49355936096028,0,13.721868,0,9.416979825311405,0,-2.7884493,0,12.925260083939557,0,-3.463012147714052,0,0.4373967159692854,0,0,10
2018,2021,2022,1,bottas,alfa,6.0,8.347391553067467,0,9.315927908395293,0,8.027169410991373,0,11.906808,0,8.773000975212966,0,-3.828563,0,11.415231583299896,0,-5.663412604530536,0,0.18813805724500957,0,0,6
2018,2021,2022,1,kevin_magnussen,haas,7.0,11.222504786167642,0,11.702788595102563,0,10.69548735694527,0,13.985271,0,8.942778728111259,0,-2.2592793,0,13.591025501615405,0,-3.6061001618396595,0,0.5454695681619346,0,0,5
2018,2021,2022,1,stroll,aston_martin,19.0,15.15081715868786,0,14.60676978983611,0,10.446403213567855,0,15.15615,0,9.034166242191544,0,-2.8790724,0,15.394487866711989,0,-3.556326631026498,0,0.41547270562489963,0,0,12
2018,2021,2022,1,mick_schumacher,haas,12.0,12.864141505769835,0,13.762212189854711,0,9.97756954766182,0,14.105584,0,9.169263470739498,0,-1.8162178,0,15.084404208331577,0,-4.058193455792856,0,0.6097874113284677,0,0,11
2018,2021,2022,1,ricciardo,mclaren,18.0,13.585819328596827,0,12.175567166292602,0,10.448242580122,0,12.530116,0,9.02960072084337,0,-2.758957,0,10.340785061110092,0,-4.75427225210601,0,0.4937139369325229,0,0,14
