cv_year,train_start,train_end,round,model,picked,actual_pos,fantasy_pts
2024,2020,2023,7,xgb_ranker,albon,20,0
2024,2020,2023,7,lgb_reg,hamilton,6,10
2024,2020,2023,7,ensemble,tsunoda,10,25
2024,2020,2023,8,ridge,perez,18,2
2024,2020,2023,8,rf_reg,perez,18,2
2024,2020,2023,8,rf_clf,ocon,17,4
2024,2020,2023,8,xgb_reg,hamilton,7,12
2024,2020,2023,8,xgb_clf,gasly,10,25
2024,2020,2023,8,xgb_ranker,albon,9,18
2024,2020,2023,8,lgb_reg,russell,5,8
2024,2020,2023,8,ensemble,perez,18,2
2024,2020,2023,9,ridge,perez,18,2
2024,2020,2023,9,rf_reg,perez,18,2
2024,2020,2023,9,rf_clf,stroll,7,12
2024,2020,2023,9,xgb_reg,alonso,6,10
2024,2020,2023,9,xgb_clf,stroll,7,12
2024,2020,2023,9,xgb_ranker,stroll,7,12
2024,2020,2023,9,lgb_reg,sainz,16,6
2024,2020,2023,9,ensemble,stroll,7,12
2024,2020,2023,10,ridge,gasly,9,18
2024,2020,2023,10,rf_reg,alonso,12,15
2024,2020,2023,10,rf_clf,stroll,14,10
2024,2020,2023,10,xgb_reg,norris,2,2
2024,2020,2023,10,xgb_clf,bottas,16,6
2024,2020,2023,10,xgb_ranker,bottas,16,6
2024,2020,2023,10,lgb_reg,stroll,14,10
2024,2020,2023,10,ensemble,gasly,9,18
2024,2020,2023,11,ridge,ocon,12,15
2024,2020,2023,11,rf_reg,hulkenberg,6,10
2024,2020,2023,11,rf_clf,alonso,18,2
2024,2020,2023,11,xgb_reg,piastri,2,2
2024,2020,2023,11,xgb_clf,gasly,10,25
2024,2020,2023,11,xgb_ranker,ricciardo,9,18
2024,2020,2023,11,lgb_reg,ricciardo,9,18
2024,2020,2023,11,ensemble,ricciardo,9,18
2024,2020,2023,12,ridge,hulkenberg,6,10
2024,2020,2023,12,rf_reg,perez,17,4
2024,2020,2023,12,rf_clf,alonso,8,15
2024,2020,2023,12,xgb_reg,perez,17,4
2024,2020,2023,12,xgb_clf,alonso,8,15
2024,2020,2023,12,xgb_ranker,albon,9,18
2024,2020,2023,12,lgb_reg,alonso,8,15
2024,2020,2023,12,ensemble,alonso,8,15
2024,2020,2023,13,ridge,stroll,10,25
2024,2020,2023,13,rf_reg,perez,7,12
2024,2020,2023,13,rf_clf,hulkenberg,13,12
2024,2020,2023,13,xgb_reg,alonso,11,18
2024,2020,2023,13,xgb_clf,albon,14,10
2024,2020,2023,13,xgb_ranker,albon,14,10
2024,2020,2023,13,lgb_reg,stroll,10,25
2024,2020,2023,13,ensemble,stroll,10,25
2024,2020,2023,14,ridge,alonso,8,15
2024,2020,2023,14,rf_reg,alonso,8,15
2024,2020,2023,14,rf_clf,ricciardo,10,25
2024,2020,2023,14,xgb_reg,piastri,2,2
2024,2020,2023,14,xgb_clf,stroll,11,18
2024,2020,2023,14,xgb_ranker,gasly,13,12
2024,2020,2023,14,lgb_reg,alonso,8,15
2024,2020,2023,14,ensemble,alonso,8,15
2024,2020,2023,15,ridge,stroll,13,12
2024,2020,2023,15,rf_reg,hamilton,8,15
2024,2020,2023,15,rf_clf,albon,14,10
2024,2020,2023,15,xgb_reg,sainz,5,8
2024,2020,2023,15,xgb_clf,stroll,13,12
2024,2020,2023,15,xgb_ranker,gasly,9,18
2024,2020,2023,15,lgb_reg,albon,14,10
2024,2020,2023,15,ensemble,stroll,13,12
2024,2020,2023,16,ridge,hulkenberg,17,4
2024,2020,2023,16,rf_reg,alonso,11,18
2024,2020,2023,16,rf_clf,ricciardo,13,12
2024,2020,2023,16,xgb_reg,albon,9,18
2024,2020,2023,16,xgb_clf,ricciardo,13,12
2024,2020,2023,16,xgb_ranker,albon,9,18
2024,2020,2023,16,lgb_reg,albon,9,18
2024,2020,2023,16,ensemble,alonso,11,18
2024,2020,2023,17,ridge,bearman,10,25
2024,2020,2023,17,rf_reg,alonso,6,10
2024,2020,2023,17,rf_clf,bearman,10,25
2024,2020,2023,17,xgb_reg,alonso,6,10
2024,2020,2023,17,xgb_clf,ricciardo,13,12
2024,2020,2023,17,xgb_ranker,colapinto,8,15
2024,2020,2023,17,lgb_reg,albon,7,12
2024,2020,2023,17,ensemble,bearman,10,25
2024,2020,2023,18,ridge,perez,10,25
2024,2020,2023,18,rf_reg,hulkenberg,9,18
2024,2020,2023,18,rf_clf,colapinto,11,18
2024,2020,2023,18,xgb_reg,hamilton,6,10
2024,2020,2023,18,xgb_clf,albon,20,0
2024,2020,2023,18,xgb_ranker,ricciardo,18,2
2024,2020,2023,18,lgb_reg,alonso,8,15
2024,2020,2023,18,ensemble,hulkenberg,9,18
2024,2020,2023,19,ridge,hamilton,20,0
2024,2020,2023,19,rf_reg,alonso,13,12
2024,2020,2023,19,rf_clf,stroll,15,8
2024,2020,2023,19,xgb_reg,hamilton,20,0
2024,2020,2023,19,xgb_clf,tsunoda,14,10
2024,2020,2023,19,xgb_ranker,ocon,18,2
2024,2020,2023,19,lgb_reg,stroll,15,8
2024,2020,2023,19,ensemble,hamilton,20,0
2024,2020,2023,20,ridge,kevin_magnussen,7,12
2024,2020,2023,20,rf_reg,piastri,8,15
2024,2020,2023,20,rf_clf,hulkenberg,9,18
2024,2020,2023,20,xgb_reg,piastri,8,15
2024,2020,2023,20,xgb_clf,lawson,16,6
2024,2020,2023,20,xgb_ranker,albon,19,1
2024,2020,2023,20,lgb_reg,alonso,18,2
2024,2020,2023,20,ensemble,hulkenberg,9,18
2024,2020,2023,21,ridge,hamilton,10,25
2024,2020,2023,21,rf_reg,lawson,9,18
2024,2020,2023,21,rf_clf,stroll,19,1
2024,2020,2023,21,xgb_reg,hamilton,10,25
2024,2020,2023,21,xgb_clf,hamilton,10,25
2024,2020,2023,21,xgb_ranker,hamilton,10,25
2024,2020,2023,21,lgb_reg,alonso,14,10
2024,2020,2023,21,ensemble,alonso,14,10
2024,2020,2023,22,ridge,perez,10,25
2024,2020,2023,22,rf_reg,ocon,17,4
2024,2020,2023,22,rf_clf,ocon,17,4
2024,2020,2023,22,xgb_reg,gasly,20,0
2024,2020,2023,22,xgb_clf,ocon,17,4
2024,2020,2023,22,xgb_ranker,ocon,17,4
2024,2020,2023,22,lgb_reg,alonso,11,18
2024,2020,2023,22,ensemble,ocon,17,4
2024,2020,2023,23,ridge,alonso,7,12
2024,2020,2023,23,rf_reg,alonso,7,12
2024,2020,2023,23,rf_clf,gasly,5,8
2024,2020,2023,23,xgb_reg,piastri,3,4
2024,2020,2023,23,xgb_clf,gasly,5,8
2024,2020,2023,23,xgb_ranker,gasly,5,8
2024,2020,2023,23,lgb_reg,russell,4,6
2024,2020,2023,23,ensemble,alonso,7,12
2024,2020,2023,24,ridge,gasly,7,12
2024,2020,2023,24,rf_reg,hulkenberg,8,15
2024,2020,2023,24,rf_clf,tsunoda,12,15
2024,2020,2023,24,xgb_reg,leclerc,3,4
2024,2020,2023,24,xgb_clf,kevin_magnussen,16,6
2024,2020,2023,24,xgb_ranker,bottas,18,2
2024,2020,2023,24,lgb_reg,alonso,9,18
2024,2020,2023,24,ensemble,gasly,7,12
