cv_year,train_start,train_end,round,model,picked,actual_pos,fantasy_pts
2018,2014,2017,14,lgbm_ranker,hulkenberg,13,12
2018,2014,2017,14,ensemble,ocon,6,10
2018,2014,2017,15,ridge,perez,16,6
2018,2014,2017,15,rf_reg,grosjean,15,8
2018,2014,2017,15,rf_clf,alonso,7,12
2018,2014,2017,15,xgb_reg,alonso,7,12
2018,2014,2017,15,xgb_clf,alonso,7,12
2018,2014,2017,15,xgb_ranker,kevin_magnussen,18,2
2018,2014,2017,15,lgb_reg,alonso,7,12
2018,2014,2017,15,lgbm_ranker,kevin_magnussen,18,2
2018,2014,2017,15,ensemble,hulkenberg,10,25
2018,2014,2017,16,ridge,kevin_magnussen,8,15
2018,2014,2017,16,rf_reg,kevin_magnussen,8,15
2018,2014,2017,16,rf_clf,sainz,17,4
2018,2014,2017,16,xgb_reg,ricciardo,6,10
2018,2014,2017,16,xgb_clf,sainz,17,4
2018,2014,2017,16,xgb_ranker,sainz,17,4
2018,2014,2017,16,lgb_reg,kevin_magnussen,8,15
2018,2014,2017,16,lgbm_ranker,hulkenberg,12,15
2018,2014,2017,16,ensemble,perez,10,25
2018,2014,2017,17,ridge,ocon,9,18
2018,2014,2017,17,rf_reg,grosjean,8,15
2018,2014,2017,17,rf_clf,perez,7,12
2018,2014,2017,17,xgb_reg,perez,7,12
2018,2014,2017,17,xgb_clf,perez,7,12
2018,2014,2017,17,xgb_ranker,ocon,9,18
2018,2014,2017,17,lgb_reg,raikkonen,5,8
2018,2014,2017,17,lgbm_ranker,ocon,9,18
2018,2014,2017,17,ensemble,perez,7,12
2018,2014,2017,18,ridge,hulkenberg,6,10
2018,2014,2017,18,rf_reg,perez,8,15
2018,2014,2017,18,rf_clf,perez,8,15
2018,2014,2017,18,xgb_reg,ricciardo,16,6
2018,2014,2017,18,xgb_clf,ocon,19,1
2018,2014,2017,18,xgb_ranker,ocon,19,1
2018,2014,2017,18,lgb_reg,alonso,18,2
2018,2014,2017,18,lgbm_ranker,hulkenberg,6,10
2018,2014,2017,18,ensemble,hulkenberg,6,10
2018,2014,2017,19,ridge,leclerc,7,12
2018,2014,2017,19,rf_reg,perez,18,2
2018,2014,2017,19,rf_clf,perez,18,2
2018,2014,2017,19,xgb_reg,perez,18,2
2018,2014,2017,19,xgb_clf,perez,18,2
2018,2014,2017,19,xgb_ranker,alonso,20,0
2018,2014,2017,19,lgb_reg,raikkonen,3,4
2018,2014,2017,19,lgbm_ranker,perez,18,2
2018,2014,2017,19,ensemble,perez,18,2
2018,2014,2017,20,ridge,perez,10,25
2018,2014,2017,20,rf_reg,ericsson,20,0
2018,2014,2017,20,rf_clf,perez,10,25
2018,2014,2017,20,xgb_reg,perez,10,25
2018,2014,2017,20,xgb_clf,alonso,17,4
2018,2014,2017,20,xgb_ranker,sainz,12,15
2018,2014,2017,20,lgb_reg,kevin_magnussen,9,18
2018,2014,2017,20,lgbm_ranker,perez,10,25
2018,2014,2017,20,ensemble,perez,10,25
2018,2014,2017,21,ridge,hulkenberg,20,0
2018,2014,2017,21,rf_reg,grosjean,9,18
2018,2014,2017,21,rf_clf,hulkenberg,20,0
2018,2014,2017,21,xgb_reg,perez,8,15
2018,2014,2017,21,xgb_clf,hulkenberg,20,0
2018,2014,2017,21,xgb_ranker,hulkenberg,20,0
2018,2014,2017,21,lgb_reg,perez,8,15
2018,2014,2017,21,lgbm_ranker,hulkenberg,20,0
2018,2014,2017,21,ensemble,hulkenberg,20,0
