cv_year,train_start,train_end,round,model,picked,actual_pos,fantasy_pts
2021,2017,2020,12,lgbm_ranker,stroll,20,0
2021,2017,2020,12,ensemble,ocon,7,12
2021,2017,2020,13,ridge,norris,10,25
2021,2017,2020,13,rf_reg,perez,8,15
2021,2017,2020,13,rf_clf,tsunoda,19,1
2021,2017,2020,13,xgb_reg,perez,8,15
2021,2017,2020,13,xgb_clf,stroll,12,15
2021,2017,2020,13,xgb_ranker,stroll,12,15
2021,2017,2020,13,lgb_reg,giovinazzi,14,10
2021,2017,2020,13,lgbm_ranker,ricciardo,11,18
2021,2017,2020,13,ensemble,ricciardo,11,18
2021,2017,2020,14,ridge,sainz,6,10
2021,2017,2020,14,rf_reg,sainz,6,10
2021,2017,2020,14,rf_clf,vettel,12,15
2021,2017,2020,14,xgb_reg,ocon,10,25
2021,2017,2020,14,xgb_clf,vettel,12,15
2021,2017,2020,14,xgb_ranker,tsunoda,20,0
2021,2017,2020,14,lgb_reg,giovinazzi,13,12
2021,2017,2020,14,lgbm_ranker,kubica,14,10
2021,2017,2020,14,ensemble,alonso,8,15
2021,2017,2020,15,ridge,ocon,14,10
2021,2017,2020,15,rf_reg,leclerc,15,8
2021,2017,2020,15,rf_clf,vettel,12,15
2021,2017,2020,15,xgb_reg,vettel,12,15
2021,2017,2020,15,xgb_clf,latifi,19,1
2021,2017,2020,15,xgb_ranker,stroll,11,18
2021,2017,2020,15,lgb_reg,perez,9,18
2021,2017,2020,15,lgbm_ranker,ricciardo,4,6
2021,2017,2020,15,ensemble,ocon,14,10
2021,2017,2020,16,ridge,ocon,10,25
2021,2017,2020,16,rf_reg,ocon,10,25
2021,2017,2020,16,rf_clf,tsunoda,14,10
2021,2017,2020,16,xgb_reg,ocon,10,25
2021,2017,2020,16,xgb_clf,vettel,18,2
2021,2017,2020,16,xgb_ranker,tsunoda,14,10
2021,2017,2020,16,lgb_reg,stroll,9,18
2021,2017,2020,16,lgbm_ranker,stroll,9,18
2021,2017,2020,16,ensemble,stroll,9,18
2021,2017,2020,17,ridge,gasly,20,0
2021,2017,2020,17,rf_reg,gasly,20,0
2021,2017,2020,17,rf_clf,tsunoda,9,18
2021,2017,2020,17,xgb_reg,tsunoda,9,18
2021,2017,2020,17,xgb_clf,tsunoda,9,18
2021,2017,2020,17,xgb_ranker,giovinazzi,11,18
2021,2017,2020,17,lgb_reg,ricciardo,5,8
2021,2017,2020,17,lgbm_ranker,raikkonen,13,12
2021,2017,2020,17,ensemble,tsunoda,9,18
2021,2017,2020,18,ridge,norris,10,25
2021,2017,2020,18,rf_reg,vettel,7,12
2021,2017,2020,18,rf_clf,vettel,7,12
2021,2017,2020,18,xgb_reg,ricciardo,12,15
2021,2017,2020,18,xgb_clf,vettel,7,12
2021,2017,2020,18,xgb_ranker,norris,10,25
2021,2017,2020,18,lgb_reg,ricciardo,12,15
2021,2017,2020,18,lgbm_ranker,norris,10,25
2021,2017,2020,18,ensemble,norris,10,25
2021,2017,2020,19,ridge,gasly,7,12
2021,2017,2020,19,rf_reg,ocon,8,15
2021,2017,2020,19,rf_clf,vettel,11,18
2021,2017,2020,19,xgb_reg,sainz,6,10
2021,2017,2020,19,xgb_clf,tsunoda,15,8
2021,2017,2020,19,xgb_ranker,stroll,20,0
2021,2017,2020,19,lgb_reg,sainz,6,10
2021,2017,2020,19,lgbm_ranker,stroll,20,0
