eval_label,year,round,model,picked,actual_pos,fantasy_pts,candidate
cv_C_v59_baseline,2024,16,lgbm_ranker,ricciardo,13,12,C_v59_baseline
cv_C_v59_baseline,2024,16,ensemble,alonso,11,18,C_v59_baseline
cv_C_v59_baseline,2024,16,ensemble_test,alonso,11,18,C_v59_baseline
cv_C_v59_baseline,2024,17,ridge,alonso,6,10,C_v59_baseline
cv_C_v59_baseline,2024,17,rf_reg,bearman,10,25,C_v59_baseline
cv_C_v59_baseline,2024,17,rf_clf,stroll,19,1,C_v59_baseline
cv_C_v59_baseline,2024,17,xgb_reg,norris,4,6,C_v59_baseline
cv_C_v59_baseline,2024,17,xgb_clf,stroll,19,1,C_v59_baseline
cv_C_v59_baseline,2024,17,xgb_ranker,ricciardo,13,12,C_v59_baseline
cv_C_v59_baseline,2024,17,lgb_reg,colapinto,8,15,C_v59_baseline
cv_C_v59_baseline,2024,17,lgbm_ranker,ricciardo,13,12,C_v59_baseline
cv_C_v59_baseline,2024,17,ensemble,bearman,10,25,C_v59_baseline
cv_C_v59_baseline,2024,17,ensemble_test,bearman,10,25,C_v59_baseline
cv_C_v59_baseline,2024,18,ridge,alonso,8,15,C_v59_baseline
cv_C_v59_baseline,2024,18,rf_reg,hulkenberg,9,18,C_v59_baseline
cv_C_v59_baseline,2024,18,rf_clf,kevin_magnussen,19,1,C_v59_baseline
cv_C_v59_baseline,2024,18,xgb_reg,colapinto,11,18,C_v59_baseline
cv_C_v59_baseline,2024,18,xgb_clf,ricciardo,18,2,C_v59_baseline
cv_C_v59_baseline,2024,18,xgb_ranker,stroll,14,10,C_v59_baseline
cv_C_v59_baseline,2024,18,lgb_reg,alonso,8,15,C_v59_baseline
cv_C_v59_baseline,2024,18,lgbm_ranker,stroll,14,10,C_v59_baseline
cv_C_v59_baseline,2024,18,ensemble,alonso,8,15,C_v59_baseline
cv_C_v59_baseline,2024,18,ensemble_test,alonso,8,15,C_v59_baseline
cv_C_v59_baseline,2024,19,ridge,hamilton,20,0,C_v59_baseline
cv_C_v59_baseline,2024,19,rf_reg,gasly,12,15,C_v59_baseline
cv_C_v59_baseline,2024,19,rf_clf,stroll,15,8,C_v59_baseline
cv_C_v59_baseline,2024,19,xgb_reg,tsunoda,14,10,C_v59_baseline
cv_C_v59_baseline,2024,19,xgb_clf,stroll,15,8,C_v59_baseline
cv_C_v59_baseline,2024,19,xgb_ranker,lawson,9,18,C_v59_baseline
cv_C_v59_baseline,2024,19,lgb_reg,kevin_magnussen,11,18,C_v59_baseline
cv_C_v59_baseline,2024,19,lgbm_ranker,tsunoda,14,10,C_v59_baseline
cv_C_v59_baseline,2024,19,ensemble,alonso,13,12,C_v59_baseline
cv_C_v59_baseline,2024,19,ensemble_test,alonso,13,12,C_v59_baseline
cv_C_v59_baseline,2024,20,ridge,kevin_magnussen,7,12,C_v59_baseline
cv_C_v59_baseline,2024,20,rf_reg,kevin_magnussen,7,12,C_v59_baseline
cv_C_v59_baseline,2024,20,rf_clf,hulkenberg,9,18,C_v59_baseline
cv_C_v59_baseline,2024,20,xgb_reg,kevin_magnussen,7,12,C_v59_baseline
cv_C_v59_baseline,2024,20,xgb_clf,stroll,11,18,C_v59_baseline
cv_C_v59_baseline,2024,20,xgb_ranker,hulkenberg,9,18,C_v59_baseline
cv_C_v59_baseline,2024,20,lgb_reg,piastri,8,15,C_v59_baseline
cv_C_v59_baseline,2024,20,lgbm_ranker,albon,19,1,C_v59_baseline
cv_C_v59_baseline,2024,20,ensemble,hulkenberg,9,18,C_v59_baseline
cv_C_v59_baseline,2024,20,ensemble_test,hulkenberg,9,18,C_v59_baseline
cv_C_v59_baseline,2024,21,ridge,tsunoda,7,12,C_v59_baseline
cv_C_v59_baseline,2024,21,rf_reg,perez,11,18,C_v59_baseline
cv_C_v59_baseline,2024,21,rf_clf,stroll,19,1,C_v59_baseline
cv_C_v59_baseline,2024,21,xgb_reg,piastri,8,15,C_v59_baseline
cv_C_v59_baseline,2024,21,xgb_clf,tsunoda,7,12,C_v59_baseline
cv_C_v59_baseline,2024,21,xgb_ranker,tsunoda,7,12,C_v59_baseline
cv_C_v59_baseline,2024,21,lgb_reg,alonso,14,10,C_v59_baseline
cv_C_v59_baseline,2024,21,lgbm_ranker,lawson,9,18,C_v59_baseline
cv_C_v59_baseline,2024,21,ensemble,tsunoda,7,12,C_v59_baseline
cv_C_v59_baseline,2024,21,ensemble_test,tsunoda,7,12,C_v59_baseline
cv_C_v59_baseline,2024,22,ridge,hulkenberg,8,15,C_v59_baseline
cv_C_v59_baseline,2024,22,rf_reg,tsunoda,9,18,C_v59_baseline
cv_C_v59_baseline,2024,22,rf_clf,kevin_magnussen,12,15,C_v59_baseline
cv_C_v59_baseline,2024,22,xgb_reg,gasly,20,0,C_v59_baseline
cv_C_v59_baseline,2024,22,xgb_clf,stroll,15,8,C_v59_baseline
cv_C_v59_baseline,2024,22,xgb_ranker,hulkenberg,8,15,C_v59_baseline
cv_C_v59_baseline,2024,22,lgb_reg,perez,10,25,C_v59_baseline
cv_C_v59_baseline,2024,22,lgbm_ranker,ocon,17,4,C_v59_baseline
cv_C_v59_baseline,2024,22,ensemble,hulkenberg,8,15,C_v59_baseline
cv_C_v59_baseline,2024,22,ensemble_test,hulkenberg,8,15,C_v59_baseline
cv_C_v59_baseline,2024,23,ridge,alonso,7,12,C_v59_baseline
cv_C_v59_baseline,2024,23,rf_reg,alonso,7,12,C_v59_baseline
cv_C_v59_baseline,2024,23,rf_clf,stroll,18,2,C_v59_baseline
cv_C_v59_baseline,2024,23,xgb_reg,hamilton,12,15,C_v59_baseline
cv_C_v59_baseline,2024,23,xgb_clf,stroll,18,2,C_v59_baseline
cv_C_v59_baseline,2024,23,xgb_ranker,albon,15,8,C_v59_baseline
cv_C_v59_baseline,2024,23,lgb_reg,alonso,7,12,C_v59_baseline
cv_C_v59_baseline,2024,23,lgbm_ranker,albon,15,8,C_v59_baseline
cv_C_v59_baseline,2024,23,ensemble,alonso,7,12,C_v59_baseline
cv_C_v59_baseline,2024,23,ensemble_test,alonso,7,12,C_v59_baseline
cv_C_v59_baseline,2024,24,ridge,gasly,7,12,C_v59_baseline
cv_C_v59_baseline,2024,24,rf_reg,hamilton,4,6,C_v59_baseline
cv_C_v59_baseline,2024,24,rf_clf,alonso,9,18,C_v59_baseline
cv_C_v59_baseline,2024,24,xgb_reg,gasly,7,12,C_v59_baseline
cv_C_v59_baseline,2024,24,xgb_clf,stroll,14,10,C_v59_baseline
cv_C_v59_baseline,2024,24,xgb_ranker,tsunoda,12,15,C_v59_baseline
cv_C_v59_baseline,2024,24,lgb_reg,leclerc,3,4,C_v59_baseline
cv_C_v59_baseline,2024,24,lgbm_ranker,tsunoda,12,15,C_v59_baseline
cv_C_v59_baseline,2024,24,ensemble,gasly,7,12,C_v59_baseline
cv_C_v59_baseline,2024,24,ensemble_test,gasly,7,12,C_v59_baseline
